,"STATEN ISLAND ANNUALIZE SALE FOR 2017.  (All Sales From  January 1, 2017 - December 31, 2017)",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
5254,5,NEW DORP-HEIGHTS,02 TWO FAMILY DWELLINGS                    ,1,4370,34, ,B2,38 AMBER STREET, ,10306,2,0,2,4000,1880,1970,1,B2,280000,2017-10-12 00:00:00
5255,5,NEW DORP-HEIGHTS,02 TWO FAMILY DWELLINGS                    ,1,4371,1, ,B2,59 THOMAS STREET, ,10306,2,0,2,4582,2112,1960,1,B2,632000,2017-03-13 00:00:00
5256,5,NEW DORP-HEIGHTS,02 TWO FAMILY DWELLINGS                    ,1,4371,38, ,B2,42 WOLVERINE STREET, ,10306,2,0,2,4000,2770,1977,1,B2,782500,2017-12-11 00:00:00
5257,5,NEW DORP-HEIGHTS,02 TWO FAMILY DWELLINGS                    ,1,4371,82, ,B2,39 THOMAS STREET, ,10306,2,0,2,4256,1824,1960,1,B2,100000,2017-08-15 00:00:00
5258,5,NEW DORP-HEIGHTS,02 TWO FAMILY DWELLINGS                    ,1,4394,74, ,B1,10 THOMAS STREET, ,10306,2,0,2,7400,2752,1960,1,B1,0,2017-09-15 00:00:00
5259,5,NEW DORP-HEIGHTS,04 TAX CLASS 1 CONDOS                      ,1A,4312,1009, ,R3,3180A RICHMOND ROAD,A,10306,1,0,1,0,0,1988,1,R3,0,2017-06-08 00:00:00
5260,5,NEW DORP-HEIGHTS,04 TAX CLASS 1 CONDOS                      ,1A,4312,1020, ,R3,3133B MORLEY AVENUE, ,10306,1,0,1,0,0,1987,1,R3,0,2017-03-02 00:00:00
5261,5,NEW DORP-HEIGHTS,05 TAX CLASS 1 VACANT LAND                 ,1B,942,27, ,V0,RICHMOND ROAD, ,10306,0,0,0,6400,0,0,1,V0,220000,2017-04-03 00:00:00
5262,5,NEW DORP-HEIGHTS,05 TAX CLASS 1 VACANT LAND                 ,1B,950,245, ,V0,ENFIELD PLACE, ,0,0,0,0,6000,0,0,1,V0,399000,2017-07-12 00:00:00
5263,5,NEW DORP-HEIGHTS,05 TAX CLASS 1 VACANT LAND                 ,1B,952,204, ,V0,NEVADA AVENUE, ,10306,0,0,0,2754,0,0,1,V0,10,2017-01-18 00:00:00
5264,5,NEW DORP-HEIGHTS,05 TAX CLASS 1 VACANT LAND                 ,1B,4306,26, ,V0,47 PROSPECT PLACE, ,10306,2,0,2,13200,0,1910,1,V0,0,2017-05-01 00:00:00
5265,5,NEW DORP-HEIGHTS,05 TAX CLASS 1 VACANT LAND                 ,1B,4306,26, ,V0,47 PROSPECT PLACE, ,10306,2,0,2,13200,0,1910,1,V0,0,2017-05-01 00:00:00
5266,5,NEW DORP-HEIGHTS,05 TAX CLASS 1 VACANT LAND                 ,1B,4340,1, ,V0,63 BELFAST AVENUE, ,10306,0,0,0,3237,0,0,1,V0,510000,2017-10-02 00:00:00
5267,5,NEW DORP-HEIGHTS,05 TAX CLASS 1 VACANT LAND                 ,1B,4340,2, ,V0,67 BELFAST AVENUE, ,10306,0,0,0,3237,0,0,1,V0,0,2017-10-02 00:00:00
5268,5,NEW DORP-HEIGHTS,07 RENTALS - WALKUP APARTMENTS             ,2,942,118, ,C9,2375 RICHMOND ROAD, ,10306,12,3,15,14700,14700,1965,2,C9,2800000,2017-02-08 00:00:00
5269,5,NEW DORP-HEIGHTS,21 OFFICE BUILDINGS                        ,4,947,1, ,O5,2487 RICHMOND ROAD, ,10306,0,4,4,11300,6500,2005,4,O5,1600000,2017-01-31 00:00:00
5270,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,1991,33, ,A5,55 CONRAD AVENUE, ,10314,1,0,1,2625,1800,2005,1,A5,0,2017-04-11 00:00:00
5271,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,1991,43, ,A5,126 ASHWORTH AVENUE, ,10314,1,0,1,2625,1800,2004,1,A5,485000,2017-07-31 00:00:00
5272,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,1991,45, ,A5,122 ASHWORTH AVENUE, ,10314,1,0,1,2730,1800,2004,1,A5,1000,2017-12-18 00:00:00
5273,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2000,82, ,A5,14 SWEETGUM LANE, ,10314,1,0,1,2038,1925,2014,1,A5,569900,2017-06-12 00:00:00
5274,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2000,86, ,A5,28 SWEETGUM LANE, ,10314,1,0,1,3520,1856,2013,1,A5,598000,2017-02-13 00:00:00
5275,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2000,91, ,A5,44 SWEETGUM LANE, ,10314,1,0,1,3520,1550,2013,1,A5,579000,2017-03-01 00:00:00
5276,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2000,98, ,A5,66 SWEETGUM LANE, ,10314,1,0,1,3520,1550,2013,1,A5,636000,2017-11-13 00:00:00
5277,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2000,134, ,A5,50 MONARCH COURT, ,10314,1,0,1,2005,1550,2014,1,A5,550000,2017-07-07 00:00:00
5278,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2000,136, ,A5,44 MONARCH COURT, ,10314,1,0,1,3705,2038,2014,1,A5,399000,2017-05-18 00:00:00
5279,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2000,150, ,A5,15 PERSIMMON LANE, ,10314,1,0,1,2106,1628,2014,1,A5,609000,2017-09-27 00:00:00
5280,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2000,157, ,A5,26 PERSIMMON LANE, ,10314,1,0,1,2167,1676,2014,1,A5,0,2017-11-28 00:00:00
5281,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2015,145, ,A5,29 AMY LANE, ,10314,1,0,1,2700,1600,2000,1,A5,529999,2017-04-05 00:00:00
5282,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2015,208, ,A5,127 GLENN ROAD, ,10314,1,0,1,3340,1800,1987,1,A5,560000,2017-05-04 00:00:00
5283,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2015,261, ,A5,32 CARPENTER AVENUE, ,10314,1,0,1,3348,1300,1970,1,A5,530000,2017-10-03 00:00:00
5284,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2015,277, ,A5,1171 ROCKLAND AVENUE, ,10314,1,0,1,3577,2420,1988,1,A5,495500,2017-08-11 00:00:00
5285,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2015,292, ,A5,1193 ROCKLAND AVENUE, ,10314,1,0,1,3255,1300,1970,1,A5,250000,2017-03-30 00:00:00
5286,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2015,298, ,A5,1197B ROCKLAND AVENUE, ,10314,1,0,1,1470,1690,1990,1,A5,459000,2017-11-15 00:00:00
5287,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2100,292, ,A5,75G FREEDOM AVENUE, ,10314,1,0,1,1332,1424,1983,1,A5,464000,2017-09-07 00:00:00
5288,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2100,501, ,A5,2042 RICHMOND AVENUE, ,10314,1,0,1,2040,2028,1997,1,A5,530000,2017-06-02 00:00:00
5289,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2100,523, ,A5,97 FREEDOM AVENUE, ,10314,1,0,1,2016,2028,1996,1,A5,435000,2017-04-12 00:00:00
5290,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2102,19, ,A5,173 FREEDOM AVENUE, ,10314,1,0,1,2120,1548,1985,1,A5,459000,2017-02-17 00:00:00
5291,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2102,24, ,A5,163 FREEDOM AVENUE, ,10314,1,0,1,1860,1548,1985,1,A5,470000,2017-08-22 00:00:00
5292,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2102,38, ,A5,139 FREEDOM AVENUE, ,10314,1,0,1,1200,1548,1985,1,A5,450000,2017-07-27 00:00:00
5293,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2106,291, ,A1,50 AMSTERDAM PLACE, ,10314,1,0,1,5300,2032,1970,1,A1,0,2017-09-21 00:00:00
5294,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2106,294, ,A1,56 AMSTERDAM PLACE, ,10314,1,0,1,4500,2032,1970,1,A1,660000,2017-06-13 00:00:00
5295,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2110,34, ,A1,88 SLEEPY HOLLOW ROAD, ,10314,1,0,1,4312,1512,1980,1,A1,753500,2017-08-01 00:00:00
5296,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2110,134, ,A1,58 CARREAU AVENUE, ,10314,1,0,1,4500,2476,1965,1,A1,0,2017-03-16 00:00:00
5297,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2110,160, ,A1,55 PARK DRIVE NORTH, ,10314,1,0,1,4500,2476,1965,1,A1,0,2017-06-29 00:00:00
5298,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2110,210, ,A1,54 TODDY AVENUE, ,10314,1,0,1,4500,2476,1965,1,A1,605000,2017-10-30 00:00:00
5299,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2110,223, ,A1,84 TODDY AVENUE, ,10314,1,0,1,5800,2476,1965,1,A1,0,2017-09-19 00:00:00
5300,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2111,47, ,A5,44 MULBERRY CIRCLE, ,10314,1,0,1,2730,1288,1975,1,A5,505000,2017-05-16 00:00:00
5301,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2114,39, ,A1,105 ROCKVILLE AVENUE, ,10314,1,0,1,2652,2556,1965,1,A1,705000,2017-07-28 00:00:00
5302,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2115,37, ,A5,77 BOWLING GREEN PLACE, ,10314,1,0,1,2912,1512,1970,1,A5,505000,2017-09-12 00:00:00
5303,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2115,169, ,A5,54 ROCKVILLE AVENUE, ,10314,1,0,1,2568,1528,1975,1,A5,472888,2017-04-24 00:00:00
5304,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2116,1, ,A1,160 ROCKVILLE AVENUE, ,10314,1,0,1,4902,2404,1970,1,A1,670000,2017-01-24 00:00:00
5305,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2118,50, ,A5,197 PARK DRIVE NORTH, ,10314,1,0,1,4000,1246,1975,1,A5,510000,2017-03-16 00:00:00
5306,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2118,89, ,A5,26 MULBERRY AVENUE, ,10314,1,0,1,2200,1232,1970,1,A5,0,2017-11-02 00:00:00
5307,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2360,134, ,A5,1216 ROCKLAND AVENUE, ,10314,1,0,1,4035,3063,2009,1,A5,499000,2017-10-13 00:00:00
5308,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2360,220, ,A5,5 FERNDALE AVENUE, ,10314,1,0,1,1312,756,1987,1,A5,433000,2017-03-27 00:00:00
5309,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2368,3, ,A1,205 STEINWAY AVENUE, ,10314,1,0,1,4337,1774,1965,1,A1,650000,2017-11-16 00:00:00
5310,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2368,15, ,A5,662 TRAVIS AVENUE, ,10314,1,0,1,2475,2390,1985,1,A5,610000,2017-07-20 00:00:00
5311,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2369,27, ,A5,478 TRAVIS AVENUE, ,10314,1,0,1,2678,2442,1985,1,A5,0,2017-01-10 00:00:00
5312,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2370,235, ,A5,27 LEWISTON STREET, ,10314,1,0,1,2996,2657,2012,1,A5,686000,2017-08-08 00:00:00
5313,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2371,85, ,A5,48 BOGOTA STREET, ,10314,1,0,1,1800,1160,1993,1,A5,500000,2017-12-15 00:00:00
5314,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2371,92, ,A5,62 BOGOTA STREET, ,10314,1,0,1,1600,1160,1993,1,A5,479000,2017-06-02 00:00:00
5315,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2371,97, ,A5,78 BOGOTA STREET, ,10314,1,0,1,2520,1600,1981,1,A5,0,2017-12-30 00:00:00
5316,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2371,98, ,A5,80 BOGOTA STREET, ,10314,1,0,1,2625,1632,1981,1,A5,0,2017-12-30 00:00:00
5317,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2371,100, ,A5,86 BOGOTA STREET, ,10314,1,0,1,2625,1632,1981,1,A5,10,2017-06-14 00:00:00
5318,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2372,93, ,A5,111 MC VEIGH AVENUE, ,10314,1,0,1,2375,2200,1980,1,A5,575000,2017-03-16 00:00:00
5319,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2372,133, ,A5,345 TRAVIS AVENUE, ,10314,1,0,1,2400,1560,1980,1,A5,600000,2017-12-20 00:00:00
5320,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2372,151, ,A5,108 MC VEIGH AVENUE, ,10314,1,0,1,2400,1560,1980,1,A5,534000,2017-03-27 00:00:00
5321,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2372,152, ,A5,106 MC VEIGH AVENUE, ,10314,1,0,1,2400,1560,1980,1,A5,566000,2017-08-22 00:00:00
5322,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2372,230, ,A5,34 EDWARD COURT, ,10314,1,0,1,1160,1600,1988,1,A5,405000,2017-10-30 00:00:00
5323,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2372,241, ,A5,17 EDWARD COURT, ,10314,1,0,1,1160,1600,1988,1,A5,430000,2017-06-02 00:00:00
5324,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2372,250, ,A5,178 MONAHAN AVENUE, ,10314,1,0,1,820,1600,1988,1,A5,142000,2017-11-21 00:00:00
5325,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2372,259, ,A5,189 MONAHAN AVENUE, ,10314,1,0,1,820,2000,1987,1,A5,360000,2017-05-18 00:00:00
5326,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2372,273, ,A5,33 TERI COURT, ,10314,1,0,1,960,1600,1987,1,A5,330000,2017-07-31 00:00:00
5327,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2373,17, ,A5,35 BRAISTED AVENUE, ,10314,1,0,1,2500,1410,1980,1,A5,610000,2017-01-19 00:00:00
5328,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2373,89, ,A5,14 BRAISTED AVENUE, ,10314,1,0,1,2442,2080,1980,1,A5,698298,2017-05-17 00:00:00
5329,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2373,196, ,A5,60 MC VEIGH AVENUE, ,10314,1,0,1,2466,2380,1980,1,A5,580000,2017-08-10 00:00:00
5330,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2375,3, ,A5,996 ROCKLAND AVENUE, ,10314,1,0,1,2158,1440,1994,1,A5,378000,2017-09-01 00:00:00
5331,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2375,126, ,A5,81 MONAHAN AVENUE, ,10314,1,0,1,2636,1660,1980,1,A5,575000,2017-10-25 00:00:00
5332,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2376,16, ,A5,171 KEATING PLACE, ,10314,1,0,1,2860,2500,1984,1,A5,0,2017-10-30 00:00:00
5333,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2376,22, ,A5,159 KEATING PLACE, ,10314,1,0,1,2750,2049,1983,1,A5,635000,2017-11-27 00:00:00
5334,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2376,34, ,A5,135 KEATING PLACE, ,10314,1,0,1,2750,2049,1983,1,A5,599888,2017-06-22 00:00:00
5335,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2376,50, ,A5,1150 ROCKLAND AVENUE, ,10314,1,0,1,3300,2312,1980,1,A5,0,2017-05-08 00:00:00
5336,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2376,55, ,A5,1146 ROCKLAND AVENUE, ,10314,1,0,1,2600,2312,1980,1,A5,0,2017-06-08 00:00:00
5337,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2376,76, ,A5,1104 ROCKLAND AVENUE, ,10314,1,0,1,2580,3080,1984,1,A5,0,2017-09-13 00:00:00
5338,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2376,76, ,A5,1104 ROCKLAND AVENUE, ,10314,1,0,1,2580,3080,1984,1,A5,250000,2017-09-13 00:00:00
5339,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2376,143, ,A5,297 MONAHAN AVENUE, ,10314,1,0,1,2610,1452,1980,1,A5,425000,2017-08-29 00:00:00
5340,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2376,201, ,A5,493 TRAVIS AVENUE, ,10314,1,0,1,2574,2364,1984,1,A5,668000,2017-02-27 00:00:00
5341,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2377,14, ,A5,167 BRAISTED AVENUE, ,10314,1,0,1,2200,1624,1980,1,A5,400000,2017-12-13 00:00:00
5342,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2377,25, ,A5,193 BRAISTED AVENUE, ,10314,1,0,1,2500,1296,1980,1,A5,630000,2017-07-17 00:00:00
5343,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2377,57, ,A5,284 MONAHAN AVENUE, ,10314,1,0,1,2350,1312,1980,1,A5,0,2017-10-06 00:00:00
5344,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2378,11, ,A5,157 MC VEIGH AVENUE, ,10314,1,0,1,2400,1274,1980,1,A5,592000,2017-07-06 00:00:00
5345,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2378,92, ,A5,57 DENKER PLACE, ,10314,1,0,1,2500,1796,1985,1,A5,468000,2017-01-05 00:00:00
5346,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2379,62, ,A5,202 MC VEIGH AVENUE, ,10314,1,0,1,2280,1056,1975,1,A5,605000,2017-02-17 00:00:00
5347,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2379,65, ,A5,196 MC VEIGH AVENUE, ,10314,1,0,1,2280,1056,1975,1,A5,226063,2017-03-22 00:00:00
5348,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2379,73, ,A5,172 MC VEIGH AVENUE, ,10314,1,0,1,2280,1056,1975,1,A5,550000,2017-07-17 00:00:00
5349,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2382,113, ,A1,74 SHILOH STREET, ,10314,1,0,1,4000,2204,1970,1,A1,0,2017-06-12 00:00:00
5350,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2382,115, ,A1,70 SHILOH STREET, ,10314,1,0,1,4000,2204,1970,1,A1,0,2017-09-28 00:00:00
5351,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2383,12, ,A5,78 STEPHEN LOOP, ,10314,1,0,1,3145,2142,1996,1,A5,642000,2017-12-14 00:00:00
5352,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2383,22, ,A5,64 STEPHEN LOOP, ,10314,1,0,1,3145,2142,1996,1,A5,535000,2017-08-24 00:00:00
5353,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2383,88, ,A5,208 MERRYMOUNT STREET, ,10314,1,0,1,3040,1496,1975,1,A5,0,2017-02-21 00:00:00
5354,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2383,144, ,A5,36 ELIE COURT, ,10314,1,0,1,1456,1160,1970,1,A5,450000,2017-07-14 00:00:00
5355,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2383,160, ,A5,2 ELIE COURT, ,10314,1,0,1,2415,1186,1975,1,A5,420000,2017-07-05 00:00:00
5356,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2384,30, ,A1,169 MERRYMOUNT STREET, ,10314,1,0,1,3990,2264,1970,1,A1,580000,2017-09-12 00:00:00
5357,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2386,3, ,A5,319 MERRYMOUNT STREET, ,10314,1,0,1,2090,1360,1994,1,A5,2000,2017-05-08 00:00:00
5358,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2386,21, ,A5,277 MERRYMOUNT STREET, ,10314,1,0,1,2470,2248,1982,1,A5,310000,2017-11-14 00:00:00
5359,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2386,22, ,A5,273 MERRYMOUNT STREET, ,10314,1,0,1,2470,2248,1982,1,A5,699000,2017-08-10 00:00:00
5360,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2386,29, ,A5,259 MERRYMOUNT STREET, ,10314,1,0,1,2470,2248,1982,1,A5,620000,2017-08-09 00:00:00
5361,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2386,50, ,A5,124 VASSAR STREET, ,10314,1,0,1,2850,2248,1982,1,A5,632000,2017-08-03 00:00:00
5362,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2386,57, ,A5,138 VASSAR STREET, ,10314,1,0,1,2470,2248,1982,1,A5,475000,2017-03-23 00:00:00
5363,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2386,59, ,A5,142 VASSAR STREET, ,10314,1,0,1,2470,2248,1982,1,A5,499000,2017-01-20 00:00:00
5364,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2387,8, ,A5,177 VASSAR STREET, ,10314,1,0,1,2442,2087,1985,1,A5,0,2017-07-31 00:00:00
5365,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2389,96, ,A5,304 TRAVIS AVENUE, ,10314,1,0,1,3404,1280,1982,1,A5,560000,2017-12-18 00:00:00
5366,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2389,106, ,A5,288 TRAVIS AVENUE, ,10314,1,0,1,3404,1280,1980,1,A5,0,2017-10-31 00:00:00
5367,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2389,110, ,A5,280 TRAVIS AVENUE, ,10314,1,0,1,3404,1280,1980,1,A5,0,2017-01-26 00:00:00
5368,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2389,156, ,A5,106 TRAVIS AVENUE, ,10314,1,0,1,3105,1362,1980,1,A5,222500,2017-05-05 00:00:00
5369,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2389,162, ,A5,96 TRAVIS AVENUE, ,10314,1,0,1,3105,1362,1980,1,A5,10,2017-01-24 00:00:00
5370,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2390,196, ,A5,33 LILLIE LANE, ,10314,1,0,1,1400,1250,1993,1,A5,460000,2017-03-21 00:00:00
5371,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2390,198, ,A5,37 LILLIE LANE, ,10314,1,0,1,2280,1648,1993,1,A5,499000,2017-10-19 00:00:00
5372,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2390,332, ,A5,333 KLONDIKE AVENUE, ,10314,1,0,1,3920,1842,1980,1,A5,0,2017-01-22 00:00:00
5373,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2390,359, ,A5,91 LEWISTON STREET, ,10314,1,0,1,2898,1768,1980,1,A5,560000,2017-06-22 00:00:00
5374,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2390,382, ,A5,16 TRAVIS AVENUE, ,10314,1,0,1,2875,1768,1980,1,A5,540000,2017-10-12 00:00:00
5375,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2390,388, ,A5,12 TRAVIS AVENUE, ,10314,1,0,1,3861,1372,1980,1,A5,0,2017-09-15 00:00:00
5376,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2390,526, ,A5,155 LEWISTON STREET, ,10314,1,0,1,2600,1376,1975,1,A5,0,2017-08-07 00:00:00
5377,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2390,527, ,A5,151 LEWISTON STREET, ,10314,1,0,1,2600,1376,1975,1,A5,450000,2017-05-26 00:00:00
5378,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2390,586, ,A5,34 SHALE STREET, ,10314,1,0,1,2150,1547,1975,1,A5,490000,2017-08-18 00:00:00
5379,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2390,606, ,A5,70 SHALE STREET, ,10314,1,0,1,2100,1547,1975,1,A5,535000,2017-12-01 00:00:00
5380,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2391,95, ,A5,79 SHALE STREET, ,10314,1,0,1,2940,1617,2016,1,A5,570220,2017-04-11 00:00:00
5381,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2391,96, ,A5,77 SHALE STREET, ,10314,1,0,1,2990,1617,2016,1,A5,569202,2017-03-27 00:00:00
5382,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2391,145, ,A5,55 SHALE STREET, ,10314,1,0,1,3100,1300,1992,1,A5,580000,2017-09-06 00:00:00
5383,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2391,208, ,A2,1568 FOREST HILL ROAD, ,10314,1,0,1,33200,1000,1958,1,A2,0,2017-10-19 00:00:00
