,"BRONX ANNUALIZE SALES FOR 2013.  (All Sales From  Jan 1, 2013 - Dec 31, 2013.)",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
0,Sales File as of 3/31/2014  Coop Sales Files as of 4/8/2014,,,,,,,,,,,,,,,,,,,,
1,Neighborhood Name and Descriptive Data is as of 4/13/2014,,,,,,,,,,,,,,,,,,,,
2,Building Class Category is based on Building Class at Time of Sale.,,,,,,,,,,,,,,,,,,,,
3,"BOROUGH
","NEIGHBORHOOD
","BUILDING CLASS CATEGORY
","TAX CLASS AT PRESENT
","BLOCK
","LOT
","EASE-MENT
","BUILDING CLASS AT PRESENT
","ADDRESS
","APARTMENT NUMBER
","ZIP CODE
","RESIDENTIAL UNITS
","COMMERCIAL UNITS
","TOTAL UNITS
","LAND SQUARE FEET
","GROSS SQUARE FEET
","YEAR BUILT
","TAX CLASS AT TIME OF SALE
","BUILDING CLASS AT TIME OF SALE
","SALE PRICE
","SALE DATE
"
5028,2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5582,106, ,A5,2743 MILES AVENUE                        ,            ,10465,1,0,1,1800,1998,1960,1,A5,415000,2013-03-07 00:00:00
5029,2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5589,65, ,A5,4202 EAST TREMONT AVENUE                 ,            ,10465,1,0,1,2106,1589,1955,1,A5,358280,2013-08-26 00:00:00
5030,2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5589,98, ,A5,232 REVERE AVENUE                        ,            ,10465,1,0,1,2069,1589,1955,1,A5,0,2013-03-06 00:00:00
5031,2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5589,99, ,A5,236 REVERE AVENUE                        ,            ,10465,1,0,1,2069,1589,1955,1,A5,0,2013-05-10 00:00:00
5032,2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5589,101, ,A5,240 REVERE AVENUE                        ,            ,10465,1,0,1,2069,1589,1955,1,A5,385000,2013-05-22 00:00:00
5033,2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5589,134, ,A5,4338 EAST TREMONT AVENUE                 ,            ,10465,1,0,1,2099,1728,1955,1,A5,370000,2013-10-17 00:00:00
5034,2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5589,149, ,A5,170 REVERE AVENUE                        ,            ,10465,1,0,1,2099,1728,1955,1,A5,381000,2013-05-14 00:00:00
5035,2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5590,130, ,A5,150 CALHOUN AVENUE                       ,            ,10465,1,0,1,3000,1728,1955,1,A5,0,2013-07-12 00:00:00
5036,2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5590,135, ,A5,162 CALHOUN AVE                          ,            ,10465,1,0,1,2442,1992,1960,1,A5,0,2013-10-01 00:00:00
5037,2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5591,72, ,A1,278 QUINCY AVENUE                        ,            ,10465,1,0,1,4404,1200,1925,1,A1,397500,2013-06-03 00:00:00
5038,2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5592,47, ,A5,228 SWINTON AVENUE                       ,            ,10465,1,0,1,2233,1944,1950,1,A5,310000,2013-12-11 00:00:00
5039,2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5592,123, ,A5,167 CALHOUN AVENUE                       ,            ,10465,1,0,1,2378,1944,1950,1,A5,433000,2013-12-12 00:00:00
5040,2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5593,36, ,A5,245 SWINTON AVENUE                       ,            ,10465,1,0,1,1800,1080,1955,1,A5,0,2013-05-24 00:00:00
5041,2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5593,44, ,A5,225 SWINTON AVENUE                       ,            ,10465,1,0,1,1800,1836,1955,1,A5,391000,2013-09-13 00:00:00
5042,2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5593,134, ,A5,249 SWINTON AVENUE                       ,            ,10465,1,0,1,1800,1620,1950,1,A5,10,2013-12-11 00:00:00
5043,2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5594,21, ,A5,269 BRINSMADE AVE                        ,            ,10465,1,0,1,2458,1332,1965,1,A5,419000,2013-08-01 00:00:00
5044,2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5594,41, ,A5,231 BRINSMADE AVENUE                     ,            ,10465,1,0,1,1800,1620,1955,1,A5,305580,2013-03-16 00:00:00
5045,2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5594,49, ,A5,230 HUNTINGTON AVENUE                    ,            ,10465,1,0,1,1800,1798,1960,1,A5,0,2013-12-09 00:00:00
5046,2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5595,33, ,A5,270 BALCOM AVENUE                        ,            ,10465,1,0,1,1800,1683,1960,1,A5,373800,2013-02-22 00:00:00
5047,2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5595,46, ,A2,2738 MILES AVENUE                        ,            ,10465,1,0,1,2500,936,1930,1,A2,0,2013-09-26 00:00:00
5048,2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5595,47, ,A5,295 HUNTINGTON AVENUE                    ,            ,10465,1,0,1,2175,1732,1960,1,A5,0,2013-07-24 00:00:00
5049,2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5597,51, ,A5,287 GRAFF AVENUE                         ,            ,10465,1,0,1,1800,1260,1965,1,A5,366000,2013-03-01 00:00:00
5050,2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5597,64, ,A2,261 GRAFF AVENUE                         ,            ,10465,1,0,1,2500,1590,1925,1,A2,343200,2013-01-04 00:00:00
5051,2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5597,76, ,A5,239 GRAFF AVENUE                         ,            ,10465,1,0,1,1800,1998,1960,1,A5,386900,2013-03-05 00:00:00
5052,2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5597,78, ,A5,235 GRAFF AVENUE                         ,            ,10465,1,0,1,1800,1998,1960,1,A5,0,2013-04-04 00:00:00
5053,2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5599,56, ,A1,271 DAVIS                                ,            ,10465,1,0,1,5000,1265,1930,1,A1,340000,2013-04-01 00:00:00
5054,2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5599,75, ,A5,239 DAVIS AVENUE                         ,            ,10465,1,0,1,1800,1813,1960,1,A5,379000,2013-10-25 00:00:00
5055,2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5601,10, ,A5,2577 HARDING AVENUE                      ,            ,10465,1,0,1,2558,1620,1965,1,A5,0,2013-11-18 00:00:00
5056,2,THROGS NECK              ,02  TWO FAMILY DWELLINGS                    ,1,5423,22, ,B2,911 EDISON AVENUE                        ,            ,10465,2,0,2,5242,2306,1920,1,B2,525000,2013-10-07 00:00:00
5057,2,THROGS NECK              ,02  TWO FAMILY DWELLINGS                    ,1,5423,27, ,B3,2921 LAFAYETTE AVENUE                    ,            ,10465,2,0,2,6250,1340,1920,1,B3,465000,2013-10-07 00:00:00
5058,2,THROGS NECK              ,02  TWO FAMILY DWELLINGS                    ,1,5432,42, ,B1,751 LOGAN AVENUE                         ,            ,10465,2,0,2,2500,2394,1930,1,B1,428000,2013-05-29 00:00:00
5059,2,THROGS NECK              ,02  TWO FAMILY DWELLINGS                    ,1,5433,62, ,B1,3009 RANDALL AVENUE                      ,            ,10465,2,0,2,2260,1640,1960,1,B1,380000,2013-10-16 00:00:00
5060,2,THROGS NECK              ,02  TWO FAMILY DWELLINGS                    ,1,5434,10, ,B1,706 HOLLYWOOD AVENUE                     ,            ,10465,2,0,2,2300,2760,1960,1,B1,555000,2013-12-19 00:00:00
5061,2,THROGS NECK              ,02  TWO FAMILY DWELLINGS                    ,1,5434,10, ,B1,706 HOLLYWOOD AVE                        ,            ,10465,2,0,2,2300,2760,1960,1,B1,0,2013-05-01 00:00:00
5062,2,THROGS NECK              ,02  TWO FAMILY DWELLINGS                    ,1,5434,10, ,B1,706 HOLLYWOOD AVENUE                     ,            ,10465,2,0,2,2300,2760,1960,1,B1,385320,2013-04-18 00:00:00
5063,2,THROGS NECK              ,02  TWO FAMILY DWELLINGS                    ,1,5434,10, ,B1,706 HOLLYWOOD AVENUE                     ,            ,10465,2,0,2,2300,2760,1960,1,B1,500,2013-03-25 00:00:00
5064,2,THROGS NECK              ,02  TWO FAMILY DWELLINGS                    ,1,5437,12, ,B2,616 LOGAN AVENUE                         ,            ,10465,2,0,2,2800,1851,1930,1,B2,0,2013-11-18 00:00:00
5065,2,THROGS NECK              ,02  TWO FAMILY DWELLINGS                    ,1,5440,32, ,B3,574 EDISON AVENUE                        ,            ,10465,2,0,2,10100,2314,1935,1,B3,760000,2013-12-31 00:00:00
5066,2,THROGS NECK              ,02  TWO FAMILY DWELLINGS                    ,1,5440,145, ,B1,553 LOGAN AVENUE                         ,            ,10465,2,0,2,3183,3940,2007,1,B1,0,2013-02-01 00:00:00
5067,2,THROGS NECK              ,02  TWO FAMILY DWELLINGS                    ,1,5446,27, ,B1,2951 MILES AVENUE                        ,            ,10465,2,0,2,5121,2652,1945,1,B1,499990,2013-11-22 00:00:00
5068,2,THROGS NECK              ,02  TWO FAMILY DWELLINGS                    ,1,5448,2, ,B1,2912 MILES AVENUE                        ,            ,10465,2,0,2,2500,2000,1925,1,B1,320000,2013-02-15 00:00:00
5069,2,THROGS NECK              ,02  TWO FAMILY DWELLINGS                    ,1,5448,28, ,B1,2909 LAWTON AVENUE                       ,            ,10465,2,0,2,2700,2400,1925,1,B1,430000,2013-08-23 00:00:00
5070,2,THROGS NECK              ,02  TWO FAMILY DWELLINGS                    ,1,5449,3, ,B1,2956 MILES AVENUE                        ,            ,10465,2,0,2,2500,1600,1930,1,B1,0,2013-03-25 00:00:00
5071,2,THROGS NECK              ,02  TWO FAMILY DWELLINGS                    ,1,5449,6, ,B1,299 HOLLYWOOD AVENUE                     ,            ,10465,2,0,2,2358,1600,1930,1,B1,416000,2013-12-30 00:00:00
5072,2,THROGS NECK              ,02  TWO FAMILY DWELLINGS                    ,1,5449,28, ,B1,2969 LAWTON AVENUE                       ,            ,10465,2,0,2,3200,2240,1930,1,B1,500000,2013-10-24 00:00:00
5073,2,THROGS NECK              ,02  TWO FAMILY DWELLINGS                    ,1,5449,40, ,B1,264 LOGAN AVENUE                         ,            ,10465,2,0,2,2500,1600,1925,1,B1,0,2013-12-26 00:00:00
5074,2,THROGS NECK              ,02  TWO FAMILY DWELLINGS                    ,1,5449,45, ,B1,276 LOGAN AVENUE                         ,            ,10465,2,0,2,2500,1600,1925,1,B1,427500,2013-01-11 00:00:00
5075,2,THROGS NECK              ,02  TWO FAMILY DWELLINGS                    ,1,5449,50, ,B1,288 LOGAN AVENUE                         ,            ,10465,2,0,2,2500,2000,1925,1,B1,0,2013-10-08 00:00:00
5076,2,THROGS NECK              ,02  TWO FAMILY DWELLINGS                    ,1,5449,51, ,B1,292 LOGAN AVENUE                         ,            ,10465,2,0,2,2500,1600,1925,1,B1,0,2013-10-08 00:00:00
5077,2,THROGS NECK              ,02  TWO FAMILY DWELLINGS                    ,1,5450,7, ,B1,293 THROGS NECK BLVD                     ,            ,10465,2,0,2,2990,1744,1955,1,B1,510000,2013-09-13 00:00:00
5078,2,THROGS NECK              ,02  TWO FAMILY DWELLINGS                    ,1,5450,33, ,B3,241 THROGS NECK BLVD                     ,            ,10465,2,0,2,1880,2200,1955,1,B3,381500,2013-03-29 00:00:00
5079,2,THROGS NECK              ,02  TWO FAMILY DWELLINGS                    ,1,5450,40, ,B1,2995 LAWTON AVENUE                       ,            ,10465,2,0,2,2800,1600,1925,1,B1,10,2013-06-07 00:00:00
5080,2,THROGS NECK              ,02  TWO FAMILY DWELLINGS                    ,1,5450,58, ,B1,272 HOLLYWOOD AVENUE                     ,            ,10465,2,0,2,3075,2400,1925,1,B1,0,2013-08-30 00:00:00
5081,2,THROGS NECK              ,02  TWO FAMILY DWELLINGS                    ,1,5453,31, ,B1,2915 MILTON PLACE                        ,            ,10465,2,0,2,2800,3036,1955,1,B1,0,2013-05-17 00:00:00
5082,2,THROGS NECK              ,02  TWO FAMILY DWELLINGS                    ,1,5453,59, ,B1,2933 HARDING AVENUE                      ,            ,10465,2,0,2,2856,2829,1960,1,B1,0,2013-11-12 00:00:00
5083,2,THROGS NECK              ,02  TWO FAMILY DWELLINGS                    ,1,5453,65, ,B1,2923 HARDING AVENUE                      ,            ,10465,2,0,2,1790,1800,1960,1,B1,0,2013-11-12 00:00:00
5084,2,THROGS NECK              ,02  TWO FAMILY DWELLINGS                    ,1,5453,77, ,B1,2900 MILTON PLACE                        ,            ,10465,2,0,2,2310,1690,1955,1,B1,0,2013-04-11 00:00:00
5085,2,THROGS NECK              ,02  TWO FAMILY DWELLINGS                    ,1,5487,17, ,B1,540 THROGS NECK EXPRESSW                 ,            ,10465,2,0,2,2498,2880,1960,1,B1,0,2013-05-31 00:00:00
5086,2,THROGS NECK              ,02  TWO FAMILY DWELLINGS                    ,1,5498,33, ,B1,231 MEAGHER AVENUE                       ,            ,10465,2,0,2,1800,1998,1950,1,B1,376000,2013-04-02 00:00:00
5087,2,THROGS NECK              ,02  TWO FAMILY DWELLINGS                    ,1,5498,34, ,B1,229 MEAGHER AVENUE                       ,            ,10465,2,0,2,1800,1998,1950,1,B1,0,2013-09-04 00:00:00
5088,2,THROGS NECK              ,02  TWO FAMILY DWELLINGS                    ,1,5501,29, ,B2,3041 HARDING AVENUE                      ,            ,10465,2,0,2,5139,2880,1930,1,B2,0,2013-06-21 00:00:00
5089,2,THROGS NECK              ,02  TWO FAMILY DWELLINGS                    ,1,5515,144, ,B1,3133 MILES AVENUE                        ,            ,10465,2,0,2,5379,3312,1975,1,B1,0,2013-06-03 00:00:00
5090,2,THROGS NECK              ,02  TWO FAMILY DWELLINGS                    ,1,5518,295, ,B1,3125 WISSMAN                             ,            ,10465,2,0,2,3359,3522,2005,1,B1,0,2013-12-09 00:00:00
5091,2,THROGS NECK              ,02  TWO FAMILY DWELLINGS                    ,1,5520,194, ,B1,3101 HARDING AVENUE                      ,            ,10465,2,0,2,4054,3744,1970,1,B1,525000,2013-10-25 00:00:00
5092,2,THROGS NECK              ,02  TWO FAMILY DWELLINGS                    ,1,5521,67, ,B1,3102 HARDING AVENUE                      ,            ,10465,2,0,2,2425,3320,2002,1,B1,0,2013-08-07 00:00:00
5093,2,THROGS NECK              ,02  TWO FAMILY DWELLINGS                    ,1,5521,95, ,B1,152 PRENTISS AVENUE                      ,            ,10465,2,0,2,3065,3900,2002,1,B1,1,2013-03-14 00:00:00
5094,2,THROGS NECK              ,02  TWO FAMILY DWELLINGS                    ,1,5523,104, ,B1,3182 CHAFFEE AVENUE                      ,            ,10465,2,0,2,4050,3181,1975,1,B1,0,2013-05-31 00:00:00
5095,2,THROGS NECK              ,02  TWO FAMILY DWELLINGS                    ,1,5523,107, ,B1,3188 CHAFFEE AVENUE                      ,            ,10465,2,0,2,4050,3381,1975,1,B1,629200,2013-09-09 00:00:00
5096,2,THROGS NECK              ,02  TWO FAMILY DWELLINGS                    ,1,5523,147, ,B1,3197 HATTING PLACE                       ,            ,10465,2,0,2,3956,3181,1975,1,B1,0,2013-01-21 00:00:00
5097,2,THROGS NECK              ,02  TWO FAMILY DWELLINGS                    ,1,5523,154, ,B1,3183 HATTING PLACE                       ,            ,10465,2,0,2,4050,3381,1975,1,B1,610000,2013-09-24 00:00:00
5098,2,THROGS NECK              ,02  TWO FAMILY DWELLINGS                    ,1,5526,8, ,B1,3192 HATTING PLACE                       ,            ,10465,2,0,2,4200,2194,1955,1,B1,0,2013-05-06 00:00:00
5099,2,THROGS NECK              ,02  TWO FAMILY DWELLINGS                    ,1,5531,49, ,B1,1026 REVERE AVENUE                       ,            ,10465,2,0,2,3117,2770,1970,1,B1,0,2013-12-27 00:00:00
5100,2,THROGS NECK              ,02  TWO FAMILY DWELLINGS                    ,1,5533,26, ,B1,1029 CALHOUN AVENUE                      ,            ,10465,2,0,2,3742,3334,1970,1,B1,0,2013-10-11 00:00:00
5101,2,THROGS NECK              ,02  TWO FAMILY DWELLINGS                    ,1,5533,79, ,B1,1062 QUINCY AVENUE                       ,            ,10465,2,0,2,2500,1836,1960,1,B1,0,2013-08-28 00:00:00
5102,2,THROGS NECK              ,02  TWO FAMILY DWELLINGS                    ,1,5533,95, ,B1,923 CALHOUN AVENUE                       ,            ,10465,2,0,2,5000,1995,1910,1,B1,485000,2013-07-10 00:00:00
5103,2,THROGS NECK              ,02  TWO FAMILY DWELLINGS                    ,1,5534,29, ,B1,1015 QUINCY AVENUE                       ,            ,10465,2,0,2,2400,2215,1940,1,B1,0,2013-12-30 00:00:00
5104,2,THROGS NECK              ,02  TWO FAMILY DWELLINGS                    ,1,5534,37, ,B1,2811 BARKLEY AVENUE                      ,            ,10465,2,0,2,2565,3264,2004,1,B1,620000,2013-07-15 00:00:00
5105,2,THROGS NECK              ,02  TWO FAMILY DWELLINGS                    ,1,5535,85, ,B1,923 SWINTON AVENUE                       ,            ,10465,2,0,2,3742,1910,1955,1,B1,565000,2013-12-31 00:00:00
5106,2,THROGS NECK              ,02  TWO FAMILY DWELLINGS                    ,1,5537,75, ,B3,951 HUNTINGTON AVENUE                    ,            ,10465,2,0,2,3200,1820,1950,1,B3,0,2013-02-15 00:00:00
5107,2,THROGS NECK              ,02  TWO FAMILY DWELLINGS                    ,1,5537,104, ,B3,936 BALCOM AVENUE                        ,            ,10465,2,0,2,2950,2020,1945,1,B3,567919,2013-10-21 00:00:00
5108,2,THROGS NECK              ,02  TWO FAMILY DWELLINGS                    ,1,5543,26, ,B2,3606 EAST TREMONT AVENUE                 ,            ,10465,2,0,2,3108,1664,1920,1,B2,1,2013-05-23 00:00:00
5109,2,THROGS NECK              ,02  TWO FAMILY DWELLINGS                    ,1,5543,120, ,B1,724 REVERE AVENUE                        ,            ,10465,2,0,2,2500,2400,1910,1,B1,200000,2013-12-20 00:00:00
5110,2,THROGS NECK              ,02  TWO FAMILY DWELLINGS                    ,1,5544,136, ,B1,746 CALHOUN AVENUE                       ,            ,10465,2,0,2,2500,1670,1950,1,B1,373000,2013-06-20 00:00:00
5111,2,THROGS NECK              ,02  TWO FAMILY DWELLINGS                    ,1,5544,138, ,B3,752 CALHOUN AVENUE                       ,            ,10465,2,0,2,2142,1646,1950,1,B3,370000,2013-12-12 00:00:00
5112,2,THROGS NECK              ,02  TWO FAMILY DWELLINGS                    ,1,5544,138, ,B3,752 CALHOUN AVE                          ,            ,10465,2,0,2,2142,1646,1950,1,B3,10,2013-02-11 00:00:00
5113,2,THROGS NECK              ,02  TWO FAMILY DWELLINGS                    ,1,5545,18, ,B3,855 CALHOUN AVE                          ,            ,10465,2,0,2,2708,1680,1955,1,B3,100000,2013-11-21 00:00:00
5114,2,THROGS NECK              ,02  TWO FAMILY DWELLINGS                    ,1,5545,18, ,B3,855 CALHOUN AVENUE                       ,            ,10465,2,0,2,2708,1680,1955,1,B3,200000,2013-10-31 00:00:00
5115,2,THROGS NECK              ,02  TWO FAMILY DWELLINGS                    ,1,5545,104, ,B1,733 CALHOUN AVENUE                       ,            ,10465,2,0,2,2500,1600,1935,1,B1,290000,2013-10-31 00:00:00
5116,2,THROGS NECK              ,02  TWO FAMILY DWELLINGS                    ,1,5546,8, ,B1,865 QUINCY AVENUE                        ,            ,10465,2,0,2,3050,1656,1931,1,B1,0,2013-07-11 00:00:00
5117,2,THROGS NECK              ,02  TWO FAMILY DWELLINGS                    ,1,5546,329, ,B1,821 QUINCY AVENUE                        ,            ,10465,2,0,2,2500,1780,1945,1,B1,325000,2013-01-14 00:00:00
5118,2,THROGS NECK              ,02  TWO FAMILY DWELLINGS                    ,1,5547,31, ,B1,811 SWINTON AVENUE                       ,            ,10465,2,0,2,2500,2037,1955,1,B1,0,2013-12-06 00:00:00
5119,2,THROGS NECK              ,02  TWO FAMILY DWELLINGS                    ,1,5562,10, ,B1,2882 RANDALL AVE                         ,            ,10465,2,0,2,2179,1600,1925,1,B1,479000,2013-07-12 00:00:00
5120,2,THROGS NECK              ,02  TWO FAMILY DWELLINGS                    ,1,5578,18, ,B1,443 CALHOUN AVENUE                       ,            ,10465,2,0,2,1845,1703,1955,1,B1,0,2013-08-16 00:00:00
5121,2,THROGS NECK              ,02  TWO FAMILY DWELLINGS                    ,1,5578,89, ,B2,345 CALHOUN AVENUE                       ,            ,10465,2,0,2,5000,3541,1925,1,B2,0,2013-01-11 00:00:00
5122,2,THROGS NECK              ,02  TWO FAMILY DWELLINGS                    ,1,5579,108, ,B2,311 QUINCY AVENUE                        ,            ,10465,2,0,2,2500,3259,1925,1,B2,445000,2013-12-19 00:00:00
