,"BRONX ANNUALIZE SALE FOR YEAR 2012.  All Sales From  Jan 1, 2012 - Dec 31, 2012.",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
0,Sales File as of 03/31/2013  Coop Sales Files as of 03/31/2013,,,,,,,,,,,,,,,,,,,,
1,Neighborhood Name and Descriptive Data is as of 04/19/13,,,,,,,,,,,,,,,,,,,,
2,Building Class Category is based on Building Class at Time of Sale.,,,,,,,,,,,,,,,,,,,,
3,"BOROUGH
","NEIGHBORHOOD
","BUILDING CLASS CATEGORY
","TAX CLASS AT PRESENT
","BLOCK
","LOT
","EASE-MENT
","BUILDING CLASS AT PRESENT
","ADDRESS
","APARTMENT NUMBER
","ZIP CODE
","RESIDENTIAL UNITS
","COMMERCIAL UNITS
","TOTAL UNITS
","LAND SQUARE FEET
","GROSS SQUARE FEET
","YEAR BUILT
","TAX CLASS AT TIME OF SALE
","BUILDING CLASS AT TIME OF SALE
","SALE PRICE
","SALE DATE
"
4449,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5544,42, ,B3,2865 PHILIP AVENUE                       ,            ,10465,2,0,2,2200,1641,1950,1,B3,0,2012-02-25 00:00:00
4450,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5544,92, ,B3,755 REVERE AVENUE                        ,            ,10465,2,0,2,2200,1641,1950,1,B3,364000,2012-11-20 00:00:00
4451,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5544,105, ,B1,721 REVERE AVENUE                        ,            ,10465,2,0,2,2500,2400,1935,1,B1,150000,2012-02-13 00:00:00
4452,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5544,140, ,B3,756 CALHOUN AVENUE                       ,            ,10465,2,0,2,2142,1646,1950,1,B3,515000,2012-12-21 00:00:00
4453,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5545,40, ,A1,2835 PHILIP AVENUE                       ,            ,10465,1,0,1,5000,2105,1950,1,B1,460000,2012-09-20 00:00:00
4454,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5545,80, ,B3,2826 PHILIP AVENUE                       ,            ,10465,2,0,2,2000,1487,1955,1,B3,250000,2012-01-18 00:00:00
4455,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5545,93, ,B3,745 CALHOUN AVENUE                       ,            ,10465,2,0,2,4000,2138,1960,1,B3,430000,2012-04-26 00:00:00
4456,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5545,126, ,B1,716 QUINCY AVENUE                        ,            ,10465,2,0,2,2442,1600,1935,1,B1,0,2012-02-21 00:00:00
4457,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5545,135, ,B1,738 QUINCY AVENUE                        ,            ,10465,2,0,2,2442,1600,1935,1,B1,344410,2012-03-30 00:00:00
4458,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5546,33, ,B1,809 QUINCY AVENUE                        ,            ,10465,2,0,2,2500,2240,1930,1,B1,0,2012-06-26 00:00:00
4459,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5546,54, ,B3,838 SWINTON AVENUE                       ,            ,10465,2,0,2,2600,1613,1929,1,B3,370000,2012-08-07 00:00:00
4460,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5561,31, ,B1,2863 DEWEY AVENUE                        ,            ,10465,2,0,2,2500,1600,1930,1,B1,445200,2012-07-10 00:00:00
4461,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5561,47, ,B1,536 CALHOUN AVENUE                       ,            ,10465,2,0,2,2502,1600,1930,1,B1,333900,2012-08-29 00:00:00
4462,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5562,2, ,B1,2862 RANDALL AVENUE                      ,            ,10465,2,0,2,2213,1600,1925,1,B1,320000,2012-01-30 00:00:00
4463,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5562,10, ,B1,2882 RANDALL AVENUE                      ,            ,10465,2,0,2,2179,1600,1925,1,B1,260000,2012-07-27 00:00:00
4464,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5577,49, ,B3,416 CALHOUN AVENUE                       ,            ,10465,2,0,2,2000,1526,1945,1,B3,270000,2012-02-29 00:00:00
4465,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5577,120, ,B1,322 CALHOUN AVENUE                       ,            ,10465,2,0,2,5000,2062,1940,1,B1,400000,2012-06-25 00:00:00
4466,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5581,79, ,B1,391 BRINSMADE AVENUE                     ,            ,10465,2,0,2,2542,2175,1983,1,B1,430500,2012-06-26 00:00:00
4467,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5581,119, ,B1,324 HUNTINGTON AVENUE                    ,            ,10465,2,0,2,3100,3588,2000,1,B1,10,2012-11-30 00:00:00
4468,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5589,23, ,B1,4190 EAST TREMONT AVENUE                 ,            ,10465,2,0,2,3468,3084,1950,1,B1,510000,2012-03-08 00:00:00
4469,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5590,1, ,B1,2850 MILES AVENUE                        ,            ,10465,2,0,2,2300,2400,1930,1,B1,455000,2012-09-19 00:00:00
4470,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5590,67, ,B3,253 REVERE AVENUE                        ,            ,10465,2,0,2,1800,1944,1955,1,B3,298000,2012-01-20 00:00:00
4471,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5592,103, ,B1,28-09 COLLIS PLACE                       ,            ,10465,2,0,2,2460,2322,1940,1,B1,0,2012-11-15 00:00:00
4472,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5592,104, ,B1,28-07 COLLIS PLACE                       ,            ,10465,2,0,2,2400,2365,1940,1,B1,615000,2012-11-15 00:00:00
4473,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5593,13, ,B3,283 SWINTON AVENUE                       ,            ,10465,2,0,2,5000,2079,1925,1,B3,0,2012-12-18 00:00:00
4474,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5593,100, ,B1,184 BRINSMADE AVENUE                     ,            ,10465,2,0,2,2342,2322,1950,1,B1,398936,2012-07-02 00:00:00
4475,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5594,4, ,B1,2754 MILES AVENUE                        ,            ,10465,2,0,2,3000,1985,1960,1,B1,437750,2012-10-23 00:00:00
4476,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5595,54, ,B3,281 HUNTINGTON AVENUE                    ,            ,10465,2,0,2,1808,1836,1960,1,B3,0,2012-03-03 00:00:00
4477,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5598,176, ,B1,237 BUTTRICK AVENUE                      ,            ,10465,2,0,2,2850,3003,2006,1,B1,3000,2012-09-06 00:00:00
4478,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5599,21, ,B1,248 ROBINSON AVENUE                      ,            ,10465,2,0,2,3950,2885,2000,1,B1,0,2012-01-05 00:00:00
4479,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5600,6, ,B2,2601 HARDING AVENUE                      ,            ,10465,2,0,2,4500,1947,1940,1,B2,530000,2012-06-22 00:00:00
4480,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5600,25, ,B1,256 HOSMER AVENUE                        ,            ,10465,2,0,2,2300,2875,1999,1,B1,525000,2012-05-21 00:00:00
4481,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5600,44, ,B1,2606 MILES AVENUE                        ,            ,10465,2,0,2,2250,3645,2000,1,B1,410000,2012-09-13 00:00:00
4482,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5600,154, ,B1,275 ROBINSON AVENUE                      ,            ,10465,2,0,2,2000,2870,1998,1,B1,545000,2012-06-27 00:00:00
4483,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5601,15, ,B1,236 EMERSON AVENUE                       ,            ,10465,2,0,2,2500,2448,1965,1,B1,475000,2012-03-09 00:00:00
4484,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5606,155, ,B1,2706 HARDING AVENUE                      ,            ,10465,2,0,2,2805,2785,1965,1,B1,0,2012-05-09 00:00:00
4485,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5607,36, ,B1,204 EMERSON AVENUE                       ,            ,10465,2,0,2,2650,2884,1965,1,B1,25000,2012-08-15 00:00:00
4486,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5607,64, ,B2,2601 SCHURZ AVENUE                       ,            ,10465,2,0,2,5000,3922,1920,1,B2,518000,2012-08-09 00:00:00
4487,2,THROGS NECK              ,03  THREE FAMILY HOMES                      ,1,5433,28, ,C0,756 LOGAN AVENUE                         ,            ,10465,3,0,3,2800,6220,1940,1,C0,0,2012-10-17 00:00:00
4488,2,THROGS NECK              ,03  THREE FAMILY HOMES                      ,1,5437,166, ,C0,617 HOLLYWOOD AVENUE                     ,            ,10465,3,0,3,2910,4909,2002,1,C0,0,2012-06-14 00:00:00
4489,2,THROGS NECK              ,03  THREE FAMILY HOMES                      ,1,5518,1121, ,C0,215 REYNOLDS AVENUE                      ,            ,10465,3,0,3,3400,3672,2005,1,C0,0,2012-01-11 00:00:00
4490,2,THROGS NECK              ,03  THREE FAMILY HOMES                      ,1,5533,46, ,C0,2833 BARKLEY AVENUE                      ,            ,10465,3,0,3,3683,3948,1930,1,C0,600000,2012-02-23 00:00:00
4491,2,THROGS NECK              ,03  THREE FAMILY HOMES                      ,1,5545,147, ,C0,758B QUINCY AVENUE                       ,2,10465,3,0,3,3067,3267,1999,1,C0,0,2012-03-20 00:00:00
4492,2,THROGS NECK              ,03  THREE FAMILY HOMES                      ,1,5591,47, ,C0,230 QUINCY AVENUE                        ,            ,10465,3,0,3,1927,2376,1925,1,C0,416000,2012-09-20 00:00:00
4493,2,THROGS NECK              ,04  TAX CLASS 1 CONDOS                      ,1A,5597,1005, ,R3,268 BUTTRICK AVENUE                      ,J3          ,10465,1,0,1,0,0,0,1,R3,300000,2012-10-03 00:00:00
4494,2,THROGS NECK              ,04  TAX CLASS 1 CONDOS                      ,1A,5606,1110, ,R3,180 DAVIS AVENUE                         ,10A         ,10465,1,0,1,0,0,1995,1,R3,295000,2012-03-29 00:00:00
4495,2,THROGS NECK              ,04  TAX CLASS 1 CONDOS                      ,1A,5606,1228, ,R3,201 BUTTRICK AVENUE                      ,14D         ,10465,1,0,1,0,0,1995,1,R3,310000,2012-11-30 00:00:00
4496,2,THROGS NECK              ,05  TAX CLASS 1 VACANT LAND                 ,1B,5518,247, ,V0,REYNOLDS AVENUE                          ,            ,10465,0,0,0,2500,0,0,1,V0,0,2012-12-24 00:00:00
4497,2,THROGS NECK              ,05  TAX CLASS 1 VACANT LAND                 ,1B,5520,10, ,V0,THROGS NECK EXPWY                        ,            ,10465,0,0,0,96,0,0,1,V0,0,2012-11-05 00:00:00
4498,2,THROGS NECK              ,05  TAX CLASS 1 VACANT LAND                 ,1B,5580,100, ,V0,SWINTON AVENUE                           ,            ,10465,0,0,0,2500,0,0,1,V0,250000,2012-09-07 00:00:00
4499,2,THROGS NECK              ,05  TAX CLASS 1 VACANT LAND                 ,1B,5598,36, ,V0,DAVIS AVENUE                             ,            ,10465,0,0,0,2500,0,0,1,V0,0,2012-05-03 00:00:00
4500,2,THROGS NECK              ,05  TAX CLASS 1 VACANT LAND                 ,1B,5598,36, ,V0,DAVIS AVENUE                             ,            ,10465,0,0,0,2500,0,0,1,V0,52000,2012-03-14 00:00:00
4501,2,THROGS NECK              ,05  TAX CLASS 1 VACANT LAND                 ,1B,5603,4, ,V2,SCHURZ AVENUE                            ,            ,10465,0,0,0,7871,0,0,1,V2,0,2012-05-31 00:00:00
4502,2,THROGS NECK              ,06  TAX CLASS 1 - OTHER                     ,1,5529,548, ,G0,3092 FERN PLACE                          ,            ,10465,0,0,0,1663,0,1936,1,G0,0,2012-05-23 00:00:00
4503,2,THROGS NECK              ,07  RENTALS - WALKUP APARTMENTS             ,1,5437,80, ,C0,601 HOLLYWOOD AVENUE                     ,            ,10465,3,0,3,3412,4916,1986,2,C3,325000,2012-04-09 00:00:00
4504,2,THROGS NECK              ,07  RENTALS - WALKUP APARTMENTS             ,2A,5543,84, ,C3,2882 PHILIP AVENUE                       ,            ,10465,4,0,4,2500,3321,1931,2,C3,460000,2012-10-16 00:00:00
4505,2,THROGS NECK              ,07  RENTALS - WALKUP APARTMENTS             ,2A,5543,88, ,C3,2888 PHILIP AVENUE                       ,            ,10465,4,0,4,3750,3321,1931,2,C3,529000,2012-04-16 00:00:00
4506,2,THROGS NECK              ,07  RENTALS - WALKUP APARTMENTS             ,2A,5595,101, ,C3,196-198 BALCOM AVENUE                    ,            ,10465,4,0,4,2800,1960,1964,2,C3,0,2012-10-22 00:00:00
4507,2,THROGS NECK              ,12  CONDOS - WALKUP APARTMENTS              ,2,5529,1008, ,R2,4 PENNYFIELD AVENUE                      ,2013-04-02 00:00:00,10465,1,0,1,0,0,1998,2,R2,0,2012-05-11 00:00:00
4508,2,THROGS NECK              ,12  CONDOS - WALKUP APARTMENTS              ,2,5529,1039, ,R2,19 PENNYFIELD AVENUE                     ,19-3        ,10465,1,0,1,0,0,1998,2,R2,0,2012-01-05 00:00:00
4509,2,THROGS NECK              ,12  CONDOS - WALKUP APARTMENTS              ,2,5529,1102, ,R2,24 PENNYFIELD AVE                        ,1B          ,10465,1,0,1,0,0,2000,2,R2,250000,2012-04-04 00:00:00
4510,2,THROGS NECK              ,12  CONDOS - WALKUP APARTMENTS              ,2,5529,1108, ,R2,24 PENNYFIELD AVENUE                     ,2C          ,10465,1,0,1,0,0,2000,2,R2,395000,2012-10-05 00:00:00
4511,2,THROGS NECK              ,12  CONDOS - WALKUP APARTMENTS              ,2,5529,1115, ,R2,24 PENNYFIELD AVENUE                     ,3E          ,10465,1,0,1,0,0,2000,2,R2,280000,2012-06-13 00:00:00
4512,2,THROGS NECK              ,12  CONDOS - WALKUP APARTMENTS              ,2,5606,1019, ,R2,195 BALCOM AVE                           ,4E          ,10465,1,0,1,0,0,1996,2,R2,315000,2012-02-13 00:00:00
4513,2,THROGS NECK              ,13  CONDOS - ELEVATOR APARTMENTS            ,2,5604,1004, ,R4,2716 SCHURZ AVE                          ,A-4         ,10465,1,0,1,0,0,1986,2,R4,0,2012-07-27 00:00:00
4514,2,THROGS NECK              ,13  CONDOS - ELEVATOR APARTMENTS            ,2,5604,1006, ,R4,2716 SCHURZ AVENUE                       ,B-2         ,10465,1,0,1,0,0,0,2,R4,0,2012-06-20 00:00:00
4515,2,THROGS NECK              ,21  OFFICE BUILDINGS                        ,4,5423,60, ,O9,3515 EAST TREMONT AVENUE                 ,            ,10465,0,1,1,2378,2200,1931,4,O9,400000,2012-09-06 00:00:00
4516,2,THROGS NECK              ,21  OFFICE BUILDINGS                        ,4,5439,9, ,O7,3875 EAST TREMONT AVENUE                 ,            ,10465,0,1,1,1933,1920,1959,4,O7,0,2012-05-31 00:00:00
4517,2,THROGS NECK              ,21  OFFICE BUILDINGS                        ,4,5543,28, ,O9,3614 EAST TREMONT AVENUE                 ,            ,10465,0,2,2,6330,5100,1985,4,O9,0,2012-04-12 00:00:00
4518,2,THROGS NECK              ,21  OFFICE BUILDINGS                        ,4,5543,30, ,O7,3618 EAST TREMONT AVENUE                 ,            ,10465,0,4,4,9783,7372,1987,4,O7,0,2012-04-12 00:00:00
4519,2,THROGS NECK              ,21  OFFICE BUILDINGS                        ,4,5543,33, ,O7,3628 EAST TREMONT AVENUE                 ,            ,10465,0,4,4,5056,5984,1984,4,O7,0,2012-04-12 00:00:00
4520,2,THROGS NECK              ,22  STORE BUILDINGS                         ,4,5419,56, ,K1,3467 EAST TREMONT AVENUE                 ,            ,10465,0,1,1,945,810,1930,4,K1,0,2012-01-12 00:00:00
4521,2,THROGS NECK              ,22  STORE BUILDINGS                         ,4,5419,57, ,K1,3463 EAST TREMONT AVENUE                 ,            ,10465,0,1,1,945,810,1931,4,K1,739000,2012-01-12 00:00:00
4522,2,THROGS NECK              ,22  STORE BUILDINGS                         ,4,5419,156, ,K1,3465 EAST TREMONT AVENUE                 ,            ,10465,0,1,1,945,810,1930,4,K1,0,2012-01-12 00:00:00
4523,2,THROGS NECK              ,22  STORE BUILDINGS                         ,4,5435,1, ,K1,3811-3825 EAST TREMONT AVENUE            ,            ,10465,0,3,3,11220,7357,1937,4,K1,1450000,2012-10-25 00:00:00
4524,2,THROGS NECK              ,22  STORE BUILDINGS                         ,4,5439,108, ,K1,3877 EAST TREMONT AVENUE                 ,            ,10465,0,1,1,2844,2840,1925,4,K1,0,2012-05-31 00:00:00
4525,2,THROGS NECK              ,22  STORE BUILDINGS                         ,4,5531,32, ,K1,3480 E. TREMONT AVENUE                   ,            ,10465,0,5,5,12500,6856,1964,4,K1,2200000,2012-10-18 00:00:00
4526,2,THROGS NECK              ,28  COMMERCIAL CONDOS                       ,4,5529,1052, ,RG,8 PENNYFIELD AVENUE                      ,GAR8        ,10465,0,0,1,0,0,1998,4,R5,20000,2012-04-04 00:00:00
4527,2,THROGS NECK              ,37  RELIGIOUS FACILITIES                    ,4,5427,101, ,M1,2918 LAFAYETTE AVENUE                    ,            ,10465,0,1,1,6000,2450,1922,4,M1,300000,2012-06-06 00:00:00
4528,2,VAN CORTLANDT PARK       ,10  COOPS - ELEVATOR APARTMENTS             ,2,5802,1294, ,D4,"6035 BROADWAY, 8L                        ",            ,10471,0,0,0,0,0,1961,2,D4,249250,2012-04-04 00:00:00
4529,2,VAN CORTLANDT PARK       ,10  COOPS - ELEVATOR APARTMENTS             ,2,5802,1294, ,D4,"6035 BROADWAY, 5K                        ",            ,10471,0,0,0,0,0,1961,2,D4,230000,2012-05-29 00:00:00
4530,2,VAN CORTLANDT PARK       ,10  COOPS - ELEVATOR APARTMENTS             ,2,5802,1294, ,D4,"6035 BROADWAY, 6A                        ",            ,10471,0,0,0,0,0,1961,2,D4,0,2012-06-14 00:00:00
4531,2,VAN CORTLANDT PARK       ,10  COOPS - ELEVATOR APARTMENTS             ,2,5802,1294, ,D4,"6035 BROADWAY, 8J                        ",            ,10471,0,0,0,0,0,1961,2,D4,172000,2012-10-11 00:00:00
4532,2,VAN CORTLANDT PARK       ,10  COOPS - ELEVATOR APARTMENTS             ,2,5802,1294, ,D4,"6035 BROADWAY, 2H                        ",            ,10471,0,0,0,0,0,1961,2,D4,67500,2012-12-18 00:00:00
4533,2,WAKEFIELD                ,01  ONE FAMILY HOMES                        ,1,4996,76, ,A5,668 EAST 236 STREET                      ,            ,10466,1,0,1,2061,1890,1950,1,A5,10,2012-07-12 00:00:00
4534,2,WAKEFIELD                ,01  ONE FAMILY HOMES                        ,1,4998,36, ,A1,4237 BARNES AVENUE                       ,            ,10466,1,0,1,5628,2124,1925,1,A1,478036,2012-05-07 00:00:00
4535,2,WAKEFIELD                ,01  ONE FAMILY HOMES                        ,1,5000,26, ,A5,4229 BRONXWOOD                           ,            ,10466,1,0,1,2036,1100,1950,1,A5,327600,2012-10-16 00:00:00
4536,2,WAKEFIELD                ,01  ONE FAMILY HOMES                        ,1,5001,22, ,A1,4246 BARNES AVENUE                       ,            ,10466,1,0,1,5417,2534,1950,1,A1,425000,2012-10-05 00:00:00
4537,2,WAKEFIELD                ,01  ONE FAMILY HOMES                        ,1,5004,33, ,A5,4109 GUNTHER AVENUE                      ,            ,10466,1,0,1,2625,1260,1956,1,A5,319300,2012-07-13 00:00:00
4538,2,WAKEFIELD                ,01  ONE FAMILY HOMES                        ,1,5006,50, ,A5,4225 BOYD AVENUE                         ,            ,10466,1,0,1,1810,1400,1930,1,A5,235000,2012-01-13 00:00:00
4539,2,WAKEFIELD                ,01  ONE FAMILY HOMES                        ,1,5009,74, ,A2,4160 WICKHAM AVENUE                      ,            ,10466,1,0,1,2375,704,1920,1,A2,152100,2012-05-04 00:00:00
