,"STATEN ISLAND ANNUALIZE SALE FOR YEAR 2012.  All Sales From  Jan 1, 2012 - Dec 31, 2012.",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
0,Sales File as of 03/31/2013  Coop Sales Files as of 03/31/2013,,,,,,,,,,,,,,,,,,,,
1,Neighborhood Name and Descriptive Data is as of 04/19/13,,,,,,,,,,,,,,,,,,,,
2,Building Class Category is based on Building Class at Time of Sale.,,,,,,,,,,,,,,,,,,,,
3,"BOROUGH
","NEIGHBORHOOD
","BUILDING CLASS CATEGORY
","TAX CLASS AT PRESENT
","BLOCK
","LOT
","EASE-MENT
","BUILDING CLASS AT PRESENT
","ADDRESS
","APARTMENT NUMBER
","ZIP CODE
","RESIDENTIAL UNITS
","COMMERCIAL UNITS
","TOTAL UNITS
","LAND SQUARE FEET
","GROSS SQUARE FEET
","YEAR BUILT
","TAX CLASS AT TIME OF SALE
","BUILDING CLASS AT TIME OF SALE
","SALE PRICE
","SALE DATE
"
3634,5,NEW SPRINGVILLE          ,03  THREE FAMILY HOMES                      ,1,2380,115, ,C0,700 TRAVIS AVENUE                        ,            ,10314,3,0,3,4700,4480,1983,1,C0,0,2012-04-26 00:00:00
3635,5,NEW SPRINGVILLE          ,03  THREE FAMILY HOMES                      ,1,2401,140, ,C0,3 RACAL COURT                            ,            ,10314,3,0,3,4030,3630,1980,1,C0,0,2012-12-17 00:00:00
3636,5,NEW SPRINGVILLE          ,03  THREE FAMILY HOMES                      ,1,2401,144, ,C0,15 RACAL COURT                           ,            ,10314,3,0,3,2156,3430,1980,1,C0,0,2012-12-17 00:00:00
3637,5,NEW SPRINGVILLE          ,03  THREE FAMILY HOMES                      ,1,2401,146, ,C0,23 RACAL COURT                           ,            ,10314,3,0,3,2178,3430,1980,1,C0,0,2012-12-17 00:00:00
3638,5,NEW SPRINGVILLE          ,03  THREE FAMILY HOMES                      ,1,2401,149, ,C0,31 RACAL COURT                           ,            ,10314,3,0,3,2200,3430,1982,1,C0,0,2012-12-17 00:00:00
3639,5,NEW SPRINGVILLE          ,03  THREE FAMILY HOMES                      ,1,2401,152, ,C0,39 RACAL COURT                           ,            ,10314,3,0,3,2222,3430,1982,1,C0,0,2012-12-17 00:00:00
3640,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,1992,1056, ,R3,68 LOVELL AVENUE                         ,            ,10314,1,0,1,0,0,1986,1,R3,280000,2012-03-19 00:00:00
3641,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,1992,1074, ,R3,22 LOVELL AVENUE                         ,            ,10314,1,0,1,0,0,1986,1,R3,290000,2012-11-27 00:00:00
3642,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,1992,1075, ,R3,20 LOVELL AVENUE                         ,            ,10314,1,0,1,0,0,1986,1,R3,285000,2012-12-21 00:00:00
3643,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,1993,1008, ,R3,52 MC DIVITT AVENUE                      ,            ,10314,1,0,1,0,0,1987,1,R3,197500,2012-11-08 00:00:00
3644,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,1993,1011, ,R3,72A MC DIVITT AVENUE                     ,            ,10314,1,0,1,0,0,1987,1,R3,303000,2012-11-21 00:00:00
3645,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,1993,1031, ,R3,981A ROCKLAND AVENUE                     ,            ,10314,1,0,1,0,0,1987,1,R3,300000,2012-02-29 00:00:00
3646,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,1993,1035, ,R3,995 ROCKLAND AVENUE                      ,            ,10314,1,0,1,0,0,1987,1,R3,0,2012-12-06 00:00:00
3647,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,1993,1041, ,R3,997A ROCKLAND AVENUE                     ,            ,10314,1,0,1,0,0,1987,1,R3,315000,2012-12-12 00:00:00
3648,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,1993,1046, ,R3,1021 ROCKLAND AVENUE                     ,            ,10314,1,0,1,0,0,1987,1,R3,305000,2012-10-09 00:00:00
3649,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,1993,1113, ,R3,32A MC DIVITT AVENUE                     ,13,10314,1,0,1,0,0,1987,1,R3,0,2012-11-07 00:00:00
3650,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,1993,1114, ,R3,32 MC DIVITT AVENUE                      ,14,10314,1,0,1,0,0,1987,1,R3,310000,2012-09-19 00:00:00
3651,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,1994,1010, ,R3,33 LOVELL AVENUE                         ,172,10314,1,0,1,0,0,1986,1,R3,285000,2012-11-30 00:00:00
3652,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,1994,1064, ,R3,258 ASHWORTH AVENUE                      ,226,10314,1,0,1,0,0,1986,1,R3,315000,2012-05-23 00:00:00
3653,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2000,1003, ,R3,11 SHIRRA AVENUE                         ,239,10314,1,0,1,0,0,1987,1,R3,322500,2012-08-28 00:00:00
3654,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2000,1022, ,R3,49 SHIRRA AVENUE                         ,258,10314,1,0,1,0,0,1987,1,R3,280000,2012-06-26 00:00:00
3655,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2015,1001, ,R3,48 GRISSOM AVENUE                        ,            ,10314,1,0,1,0,0,1986,1,R3,0,2012-12-04 00:00:00
3656,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2015,1004, ,R3,42 GRISSOM AVENUE                        ,            ,10314,1,0,1,0,0,1986,1,R3,310000,2012-11-15 00:00:00
3657,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2015,1008, ,R3,44A GRISSOM AVENUE                       ,            ,10314,1,0,1,0,0,1986,1,R3,0,2012-05-07 00:00:00
3658,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2015,1046, ,R3,29A COOPER TERRACE                       ,            ,10314,1,0,1,0,0,1986,1,R3,290000,2012-02-09 00:00:00
3659,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2015,1055, ,R3,11A COOPER TERRACE                       ,            ,10314,1,0,1,0,0,1986,1,R3,280000,2012-05-02 00:00:00
3660,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2380,2019, ,R3,5 STRATFORD COURT                        ,            ,10314,1,0,1,0,0,1987,1,R3,0,2012-04-03 00:00:00
3661,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2390,1003, ,R3,1440 FOREST HILL ROAD                    ,3,10314,1,0,1,0,0,1983,1,R3,0,2012-12-17 00:00:00
3662,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2390,1007, ,R3,1446 FOREST HILL ROAD                    ,1,10314,1,0,1,0,0,1983,1,R3,0,2012-12-17 00:00:00
3663,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2390,1009, ,R3,1446 FOREST HILL ROAD                    ,3,10314,1,0,1,0,0,1983,1,R3,0,2012-12-17 00:00:00
3664,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2390,1011, ,R3,1446 FOREST HILL ROAD                    ,5,10314,1,0,1,0,0,1983,1,R3,0,2012-12-17 00:00:00
3665,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2390,1013, ,R3,1452 FOREST HILL ROAD                    ,1,10314,1,0,1,0,0,1983,1,R3,0,2012-12-17 00:00:00
3666,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2390,1016, ,R3,1452 FOREST HILL ROAD                    ,4,10314,1,0,1,0,0,1983,1,R3,0,2012-12-17 00:00:00
3667,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2390,1017, ,R3,1452 FOREST HILL ROAD                    ,5,10314,1,0,1,0,0,1983,1,R3,0,2012-01-23 00:00:00
3668,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2390,1020, ,R3,1458 FOREST HILL ROAD                    ,2,10314,1,0,1,0,0,1983,1,R3,0,2012-12-17 00:00:00
3669,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2390,1022, ,R3,1458 FOREST HILL ROAD                    ,4,10314,1,0,1,0,0,1983,1,R3,0,2012-12-17 00:00:00
3670,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2401,1024, ,R3,35 LAMPED LOOP                           ,AG          ,10314,1,0,1,0,0,1985,1,R3,0,2012-07-10 00:00:00
3671,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2401,1073, ,R3,44 RACAL COURT                           ,A3          ,10314,1,0,1,0,0,1985,1,R3,225000,2012-12-27 00:00:00
3672,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2401,1095, ,R3,7 LAMPED LOOP                            ,A1          ,10314,1,0,1,0,0,1985,1,R3,0,2012-11-15 00:00:00
3673,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2401,1095, ,R3,7 LAMPED LOOP                            ,A1          ,10314,1,0,1,0,0,1985,1,R3,97000,2012-11-15 00:00:00
3674,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2401,1101, ,R3,11 LAMPED LOOP                           ,A3          ,10314,1,0,1,0,0,1985,1,R3,33565,2012-05-15 00:00:00
3675,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2401,1124, ,R3,35 LAMPED LOOP                           ,A2          ,10314,1,0,1,0,0,1985,1,R3,0,2012-07-10 00:00:00
3676,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2401,1135, ,R3,47 LAMPED LOOP                           ,A1          ,10314,1,0,1,0,0,1985,1,R3,225000,2012-10-18 00:00:00
3677,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2401,1225, ,R3,77 GARDENIA LANE                         ,            ,10314,1,0,1,0,0,1986,1,R3,0,2012-12-11 00:00:00
3678,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2401,1228, ,R3,85 GARDENIA LANE                         ,            ,10314,1,0,1,0,0,1986,1,R3,242000,2012-10-04 00:00:00
3679,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2401,1239, ,R3,53 DAFFODIL LANE                         ,            ,10314,1,0,1,0,0,1986,1,R3,165000,2012-11-05 00:00:00
3680,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2401,1258, ,R3,64A DAFFODIL LANE                        ,            ,10314,1,0,1,0,0,1986,1,R3,0,2012-06-05 00:00:00
3681,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2401,1276, ,R3,64A LAMPED LOOP                          ,            ,10314,1,0,1,0,0,1986,1,R3,250000,2012-06-21 00:00:00
3682,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2401,1279, ,R3,72 LAMPED LOOP                           ,            ,10314,1,0,1,0,0,1986,1,R3,165000,2012-02-03 00:00:00
3683,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2401,1282, ,R3,76A LAMPED LOOP                          ,            ,10314,1,0,1,0,0,1986,1,R3,0,2012-11-19 00:00:00
3684,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2401,1294, ,R3,204A RICHMOND HILL ROAD                  ,14,10314,1,0,1,0,0,1988,1,R3,275000,2012-02-29 00:00:00
3685,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2401,1319, ,R3,189 LAMPED LOOP                          ,39,10314,1,0,1,0,0,1988,1,R3,0,2012-02-21 00:00:00
3686,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2401,1338, ,R3,149 LAMPED LOOP                          ,58,10314,1,0,1,0,0,1988,1,R3,22500,2012-12-14 00:00:00
3687,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2401,1341, ,R3,22 DAFFODIL LANE                         ,61,10314,1,0,1,0,0,1988,1,R3,3630,2012-11-08 00:00:00
3688,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2401,1368, ,R3,136A LAMPED LOOP                         ,88,10314,1,0,1,0,0,1988,1,R3,205000,2012-01-27 00:00:00
3689,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2401,1383, ,R3,23 DAFFODIL LANE                         ,103,10314,1,0,1,0,0,1988,1,R3,0,2012-01-27 00:00:00
3690,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2402,1002, ,R3,31A COUNTRY DRIVE WEST                   ,31A         ,10314,1,0,1,0,0,1988,1,R3,0,2012-12-20 00:00:00
3691,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2402,1107, ,R3,37A COUNTRY DRIVE NORTH                  ,7,10314,1,0,1,0,0,1990,1,R3,0,2012-05-26 00:00:00
3692,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2402,1112, ,R3,33 COUNTRY DRIVE NORTH                   ,12,10314,1,0,1,0,0,1990,1,R3,0,2012-01-09 00:00:00
3693,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2402,1141, ,R3,38A COUNTRY DRIVE EAST                   ,41,10314,1,0,1,0,0,1990,1,R3,0,2012-02-29 00:00:00
3694,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2402,1149, ,R3,30A COUNTRY DRIVE EAST                   ,49,10314,1,0,1,0,0,1990,1,R3,265000,2012-09-17 00:00:00
3695,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2402,1181, ,R3,35A COUNTRY DRIVE EAST                   ,81,10314,1,0,1,0,0,1990,1,R3,0,2012-09-24 00:00:00
3696,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2410,1009, ,R3,80 SATURN LANE                           ,80,10314,1,0,1,0,0,1990,1,R3,250000,2012-07-22 00:00:00
3697,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2410,1032, ,R3,50A SATURN LANE                          ,50A         ,10314,1,0,1,0,0,1990,1,R3,235000,2012-08-17 00:00:00
3698,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2410,1034, ,R3,48A SATURN LANE                          ,48A         ,10314,1,0,1,0,0,1990,1,R3,0,2012-03-23 00:00:00
3699,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2410,1078, ,R3,57A SATURN LANE                          ,57A         ,10314,1,0,1,0,0,1990,1,R3,0,2012-02-21 00:00:00
3700,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,1010, ,R3,130-9 DEVON LOOP                         ,1B          ,10314,1,0,1,0,0,1975,1,R3,0,2012-05-14 00:00:00
3701,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,1012, ,R3,10 WINDHAM LOOP                          ,2B          ,10314,1,0,1,0,0,1975,1,R3,229000,2012-07-25 00:00:00
3702,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,1072, ,R3,31 KATHY PLACE                           ,2A          ,10314,1,0,1,0,0,1975,1,R3,225000,2012-01-30 00:00:00
3703,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,1080, ,R3,23 KATHY PLACE                           ,1A          ,10314,1,0,1,0,0,1975,1,R3,180000,2012-08-22 00:00:00
3704,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,1109, ,R3,44 WINDHAM LOOP                          ,1B          ,10314,1,0,1,0,0,1975,1,R3,185000,2012-06-12 00:00:00
3705,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,1209, ,R3,259 WINDHAM LOOP                         ,            ,10314,1,0,1,0,0,1981,1,R3,325000,2012-08-15 00:00:00
3706,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,1237, ,R3,87 WINDHAM LOOP                          ,            ,10314,1,0,1,0,0,1981,1,R3,222000,2012-09-25 00:00:00
3707,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,1250, ,R3,40 AMY COURT                             ,            ,10314,1,0,1,0,0,1981,1,R3,0,2012-09-20 00:00:00
3708,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,1337, ,R3,524 GOLF VIEW COURT                      ,            ,10314,1,0,1,0,0,1981,1,R3,0,2012-09-08 00:00:00
3709,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,1338, ,R3,536 GOLF VIEW COURT                      ,            ,10314,1,0,1,0,0,1981,1,R3,0,2012-12-20 00:00:00
3710,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,1341, ,R3,542 GOLF VIEW COURT                      ,            ,10314,1,0,1,0,0,1981,1,R3,310000,2012-08-06 00:00:00
3711,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,1348, ,R3,556 GOLF VIEW COURT                      ,            ,10314,1,0,1,0,0,1981,1,R3,300000,2012-08-20 00:00:00
3712,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,1510, ,R3,18 ELMWOOD PARK DRIVE                    ,A           ,10314,1,0,1,0,0,1979,1,R3,285000,2012-07-25 00:00:00
3713,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,1562, ,R3,173A DEVON LOOP                          ,            ,10314,1,0,1,0,0,1979,1,R3,180000,2012-07-24 00:00:00
3714,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,1562, ,R3,173A DEVON LOOP                          ,            ,10314,1,0,1,0,0,1979,1,R3,0,2012-01-10 00:00:00
3715,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,1566, ,R3,169 DEVON LOOP                           ,            ,10314,1,0,1,0,0,1979,1,R3,223000,2012-06-05 00:00:00
3716,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,1579, ,R3,155 DEVON LOOP                           ,A           ,10314,1,0,1,0,0,1979,1,R3,163500,2012-04-03 00:00:00
3717,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,1591, ,R3,135 DEVON LOOP                           ,            ,10314,1,0,1,0,0,1979,1,R3,0,2012-08-09 00:00:00
3718,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,1592, ,R3,135A DEVON LOOP                          ,            ,10314,1,0,1,0,0,1979,1,R3,170000,2012-03-28 00:00:00
3719,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,1782, ,R3,120 DEVON LOOP                           ,5,10314,1,0,1,0,0,1985,1,R3,185000,2012-03-29 00:00:00
3720,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,1787, ,R3,110 DEVON LOOP                           ,            ,10314,1,0,1,0,0,1985,1,R3,0,2012-04-12 00:00:00
3721,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,1788, ,R3,111 DEVON LOOP                           ,            ,10314,1,0,1,0,0,1985,1,R3,0,2012-04-12 00:00:00
3722,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,1825, ,R3,148 DEVON LOOP                           ,            ,10314,1,0,1,0,0,1985,1,R3,165000,2012-08-23 00:00:00
3723,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,1836, ,R3,170 DEVON LOOP                           ,11,10314,1,0,1,0,0,1985,1,R3,245000,2012-12-19 00:00:00
3724,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,1839, ,R3,9 DONNA COURT                            ,            ,10314,1,0,1,0,0,1985,1,R3,0,2012-09-13 00:00:00
3725,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,1898, ,R3,30 DONNA COURT                           ,1,10314,1,0,1,0,0,1985,1,R3,255000,2012-05-04 00:00:00
3726,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,1905, ,R3,30 DONNA COURT                           ,8,10314,1,0,1,0,0,1985,1,R3,167000,2012-04-20 00:00:00
3727,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,1910, ,R3,20 DONNA COURT                           ,1,10314,1,0,1,0,0,1985,1,R3,0,2012-08-15 00:00:00
3728,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,1926, ,R3,10 DONNA COURT                           ,5,10314,1,0,1,0,0,1985,1,R3,174000,2012-10-23 00:00:00
3729,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,1930, ,R3,10 DONNA COURT                           ,9,10314,1,0,1,0,0,1985,1,R3,165000,2012-03-21 00:00:00
3730,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,3040, ,R3,63 RUMSON ROAD                           ,            ,10314,1,0,1,0,0,1978,1,R3,210000,2012-07-18 00:00:00
3731,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,3081, ,R3,7 RUMSON ROAD                            ,            ,10314,1,0,1,0,0,1978,1,R3,0,2012-12-21 00:00:00
3732,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,3098, ,R3,1792 FOREST HILL ROAD                    ,            ,10314,1,0,1,0,0,1978,1,R3,210000,2012-05-17 00:00:00
