,"STATEN ISLAND ANNUALIZE SALE FOR 2014.  (All Sales From  Jan 1, 2014 - Dec 31, 2014)",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
0,Sales File as of 3/31/2015.  Coop Sales Files as of 4/3/2015.,,,,,,,,,,,,,,,,,,,,
1,Neighborhood Name 1/10/15.  Descriptive Data as of 3/22/15,,,,,,,,,,,,,,,,,,,,
2,Building Class Category is based on Building Class at Time of Sale.,,,,,,,,,,,,,,,,,,,,
3,"BOROUGH
","NEIGHBORHOOD
","BUILDING CLASS CATEGORY
","TAX CLASS AT PRESENT
","BLOCK
","LOT
","EASE-MENT
","BUILDING CLASS AT PRESENT
","ADDRESS
","APARTMENT NUMBER
","ZIP CODE
","RESIDENTIAL UNITS
","COMMERCIAL UNITS
","TOTAL UNITS
","LAND SQUARE FEET
","GROSS SQUARE FEET
","YEAR BUILT
","TAX CLASS AT TIME OF SALE
","BUILDING CLASS AT TIME OF SALE
","SALE PRICE
","SALE DATE
"
130,5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6261,61, ,B2,241 IONIA AVENUE                         ,            ,10312,2,0,2,4000,3244,2013,1,B2,770815,2014-05-14 00:00:00
131,5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6266,47, ,B2,267 RENSSELAER AVENUE                    ,            ,10312,2,0,2,4000,3175,2000,1,B2,0,2014-09-10 00:00:00
132,5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6267,17, ,B2,212 SINCLAIR AVENUE                      ,            ,10312,2,0,2,4000,2600,1999,1,B2,0,2014-10-06 00:00:00
133,5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6270,19, ,B2,310 CROWN AVENUE                         ,            ,10312,2,0,2,4195,2368,1975,1,B2,0,2014-02-18 00:00:00
134,5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6270,58, ,B2,287 VINELAND AVENUE                      ,            ,10312,2,0,2,4000,3144,2005,1,B2,0,2014-02-18 00:00:00
135,5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6271,30, ,B2,15 CANTON AVENUE                         ,            ,10312,2,0,2,4160,3500,2013,1,B2,760632,2014-07-30 00:00:00
136,5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6276,66, ,B2,280 DETROIT AVENUE                       ,            ,10312,2,0,2,12400,4440,1975,1,B2,0,2014-03-27 00:00:00
137,5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6277,24, ,B2,321 DETROIT AVENUE                       ,            ,10312,2,0,2,8000,3800,1985,1,B2,0,2014-04-08 00:00:00
138,5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6287,34, ,B2,362 RATHBUN AVENUE                       ,            ,10312,2,0,2,5000,3221,2012,1,B2,0,2014-06-27 00:00:00
139,5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6287,35, ,B2,358 RATHBUN AVENUE                       ,            ,10312,2,0,2,5000,3221,2012,1,B2,0,2014-06-27 00:00:00
140,5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6287,41, ,B2,350 RATHBUN AVENUE                       ,            ,10312,2,0,2,4000,2209,1970,1,B2,0,2014-06-28 00:00:00
141,5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6287,41, ,B2,350 RATHBUN AVENUE                       ,            ,10312,2,0,2,4000,2209,1970,1,B2,0,2014-03-21 00:00:00
142,5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6305,98, ,B1,415 CROWN AVENUE                         ,            ,10312,2,0,2,9960,4032,1985,1,B1,0,2014-06-12 00:00:00
143,5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6356,49, ,B2,410 HAROLD AVENUE                        ,            ,10312,2,0,2,5877,3360,1995,1,B2,740000,2014-05-12 00:00:00
144,5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6359,7, ,B9,57 RYAN PLACE                            ,            ,10312,2,0,2,6000,3126,1984,1,B9,785000,2014-04-17 00:00:00
145,5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6359,53, ,B9,48 PEARE PLACE                           ,            ,10312,2,0,2,5000,2200,1980,1,B9,0,2014-08-04 00:00:00
146,5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6359,70, ,B2,4801 HYLAN BOULEVARD                     ,            ,10312,2,0,2,4040,2000,1980,1,B2,0,2014-09-19 00:00:00
147,5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6401,25, ,B2,27 ALLEN PLACE                           ,            ,10312,2,0,2,4000,2250,1997,1,B2,600000,2014-03-03 00:00:00
148,5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6402,5, ,B2,4871 HYLAN BOULEVARD                     ,            ,10312,2,0,2,4453,3336,2005,1,B2,670000,2014-08-19 00:00:00
149,5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6402,5, ,B2,4871 HYLAN BOULEVARD                     ,            ,10312,2,0,2,4453,3336,2005,1,B2,0,2014-08-18 00:00:00
150,5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6424,51, ,B2,183 EDWIN STREET                         ,            ,10312,2,0,2,5000,2354,1975,1,B2,615000,2014-10-03 00:00:00
151,5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6441,135, ,B2,92 NEWTON STREET                         ,            ,10312,2,0,2,11473,4674,1998,1,B2,840000,2014-11-19 00:00:00
152,5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6441,135, ,B2,92 NEWTON STREET                         ,            ,10312,2,0,2,11473,4674,1998,1,B2,0,2014-03-11 00:00:00
153,5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6442,1, ,B2,319 POILLON AVENUE                       ,            ,10312,2,0,2,6500,3869,2007,1,B2,245000,2014-03-11 00:00:00
154,5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6442,1, ,B2,319 POILLON AVENUE                       ,            ,10312,2,0,2,6500,3869,2007,1,B2,205000,2014-02-04 00:00:00
155,5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6456,30, ,B2,460 PHILIP AVENUE                        ,            ,10312,2,0,2,8400,4000,1989,1,B2,0,2014-09-19 00:00:00
156,5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6469,90, ,B3,70 POILLON AVENUE                        ,            ,10312,2,0,2,15000,4420,1970,1,B3,1325000,2014-06-02 00:00:00
157,5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6469,159, ,B2,30 COTTONTAIL COURT                      ,            ,10312,2,0,2,10440,4800,2000,1,B2,0,2014-04-23 00:00:00
158,5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6475,110, ,B2,67 NICOLOSI LOOP                         ,            ,10312,2,0,2,15431,9051,2006,1,B2,2083339,2014-04-07 00:00:00
159,5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6499,101, ,B2,15 WENDY DRIVE                           ,            ,10312,2,0,2,10578,5184,1985,1,B2,0,2014-05-23 00:00:00
160,5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6517,79, ,B2,14 DENISE COURT                          ,            ,10312,2,0,2,13475,6542,1997,1,B2,260000,2014-03-20 00:00:00
161,5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6517,250, ,B2,485 JANSEN STREET                        ,            ,10312,2,0,2,15648,4256,1985,1,B2,0,2014-11-11 00:00:00
162,5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6523,21, ,B2,123 ARBUTUS AVENUE                       ,            ,10312,2,0,2,10701,3440,2005,1,B2,975000,2014-04-07 00:00:00
163,5,ANNADALE                 ,04  TAX CLASS 1 CONDOS                      ,1A,6226,1001, ,R3,740 ANNADALE ROAD                        ,A           ,10312,1,0,1,0,0,2012,1,R6,520000,2014-04-24 00:00:00
164,5,ANNADALE                 ,04  TAX CLASS 1 CONDOS                      ,1A,6226,1002, ,R3,740 ANNADALE ROAD                        ,B           ,10312,1,0,1,0,0,2012,1,R6,520000,2014-03-27 00:00:00
165,5,ANNADALE                 ,04  TAX CLASS 1 CONDOS                      ,1C,6226,1101, ,R6,736 ANNADALE ROAD                        ,B           ,10312,1,0,1,0,0,2012,1,R6,529490,2014-01-28 00:00:00
166,5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,5425,49, ,V0,N/A SANDGAP STREET                       ,            ,10312,0,0,0,2500,0,0,1,V0,0,2014-12-04 00:00:00
167,5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6222,50, ,V0,LORRAINE AVENUE                          ,            ,10312,0,0,0,8000,0,0,1,V0,495000,2014-02-18 00:00:00
168,5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,4,6225,50, ,V1,BARB STREET                              ,            ,10312,0,0,0,40838,0,0,1,V0,0,2014-09-16 00:00:00
169,5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1,6249,41, ,B2,50 TENAFLY PLACE                         ,            ,10312,2,0,2,4410,2820,2013,1,V0,743322,2014-04-15 00:00:00
170,5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1,6249,43, ,B2,54 ANNADALE ROAD                         ,            ,10312,2,0,2,4410,3373,2013,1,V0,855328,2014-07-18 00:00:00
171,5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1,6249,633, ,A3,23 TENAFLY PLACE                         ,            ,10312,1,0,1,7442,3508,2014,1,V0,783034,2014-05-23 00:00:00
172,5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6254,145, ,V0,SOUTH RAILROAD ST                        ,            ,10312,0,0,0,1560,0,0,1,V0,505000,2014-07-11 00:00:00
173,5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6254,146, ,V0,N/A SOUTH RAILROAD ST                    ,            ,10312,0,0,0,1520,0,0,1,V0,0,2014-07-11 00:00:00
174,5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1,6259,12, ,A3,DETROIT AVENUE                           ,            ,10312,1,0,1,8000,3519,2014,1,V0,580000,2014-02-24 00:00:00
175,5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1,6259,14, ,A3,N/A DETROIT AVENUE                       ,            ,10312,1,0,1,8000,3519,2014,1,V0,0,2014-02-24 00:00:00
176,5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1,6300,54, ,B2,RATHBUN AVENUE                           ,            ,10312,2,0,2,4000,2883,2014,1,V0,733038,2014-05-16 00:00:00
177,5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1,6300,55, ,B2,427 RATHBUN AVENUE                       ,            ,10312,2,0,2,4000,2693,2014,1,V0,733038,2014-03-26 00:00:00
178,5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1,6322,6, ,A3,252 ALBEE AVE                            ,            ,10312,1,0,1,4000,3375,2014,1,V0,778961,2014-07-23 00:00:00
179,5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1,6402,3, ,B2,HYLAN BOULEVARD                          ,            ,10312,2,0,2,4400,3125,2014,1,V0,212500,2014-01-03 00:00:00
180,5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6431,1, ,V0,54 DISCALA LANE                          ,            ,10312,0,0,0,1150244,0,0,1,V0,330931,2014-04-04 00:00:00
181,5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6441,145, ,V0,NEWTON STREET                            ,            ,10312,0,0,0,4000,0,0,1,V0,330000,2014-11-20 00:00:00
182,5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6441,145, ,V0,NEWTON STREET                            ,            ,10312,0,0,0,4000,0,0,1,V0,275000,2014-06-18 00:00:00
183,5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6475,100, ,V0,NICOLOSI LOOP                            ,            ,10312,0,0,0,33530,0,0,1,V0,500000,2014-03-13 00:00:00
184,5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6475,290, ,V0,NICOLOSI LOOP                            ,            ,10312,0,0,0,12265,0,0,1,V0,2200000,2014-07-31 00:00:00
185,5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6523,94, ,V0,N/A AMBOY ROAD                           ,            ,10312,0,0,0,27475,0,0,1,V0,0,2014-12-27 00:00:00
186,5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6523,101, ,V0,N/A AMBOY ROAD                           ,            ,10312,0,0,0,18240,0,0,1,V0,0,2014-12-27 00:00:00
187,5,ANNADALE                 ,21  OFFICE BUILDINGS                        ,4,6225,4, ,O9,847 ANNADALE ROAD                        ,            ,10312,0,1,1,4736,2800,1987,4,O9,535000,2014-08-28 00:00:00
188,5,ANNADALE                 ,22  STORE BUILDINGS                         ,4,6225,15, ,K2,829 ANNADALE ROAD                        ,            ,10312,0,4,4,9645,3400,1931,4,K2,0,2014-05-01 00:00:00
189,5,ANNADALE                 ,41  TAX CLASS 4 - OTHER                     ,4,6523,91, ,Z7,AMBOY ROAD                               ,            ,10312,0,0,0,11066,0,0,4,Z7,414000,2014-12-27 00:00:00
190,5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5724,121, ,A5,151 KENILWORTH AVENUE                    ,            ,10312,1,0,1,3500,2729,2014,1,A5,589566,2014-10-27 00:00:00
191,5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5724,126, ,A5,58 CHATHAM STREET                        ,            ,10312,1,0,1,2500,1504,2013,1,A5,461370,2014-02-21 00:00:00
192,5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5724,127, ,A5,56 CHATHAM STREET                        ,            ,10312,1,0,1,2500,1504,2013,1,A5,518289,2014-07-21 00:00:00
193,5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5724,129, ,A5,52 CHATHAM STREET                        ,            ,10312,1,0,1,2500,1504,2013,1,A5,498888,2014-03-27 00:00:00
194,5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5724,130, ,A5,48 CHATHAM STREET                        ,            ,10312,1,0,1,2500,1504,2013,1,A5,488241,2014-02-04 00:00:00
195,5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5724,131, ,A5,44 CHATHAM STREET                        ,            ,10312,1,0,1,2500,1504,2013,1,A5,495846,2014-01-23 00:00:00
196,5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5724,132, ,A5,40 CHATHAM STREET                        ,            ,10312,1,0,1,2500,1504,2013,1,A5,491790,2014-01-24 00:00:00
197,5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5724,133, ,A5,36 CHATHAM STREET                        ,            ,10312,1,0,1,2500,2004,2013,1,A5,485706,2014-04-07 00:00:00
198,5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5724,134, ,A5,32 CHATHAM STREET                        ,            ,10312,1,0,1,2500,2256,2013,1,A5,486720,2014-03-31 00:00:00
199,5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5725,172, ,A5,53 WINSTON STREET                        ,            ,10312,1,0,1,2488,2284,2003,1,A5,450000,2014-06-18 00:00:00
200,5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5725,175, ,A5,58 HINTON STREET                         ,            ,10312,1,0,1,2658,2284,2003,1,A5,435000,2014-12-22 00:00:00
201,5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5726,21, ,A5,45 HINTON STREET                         ,            ,10312,1,0,1,2400,2184,2001,1,A5,0,2014-11-19 00:00:00
202,5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5726,48, ,A9,18 BENSON STREET                         ,            ,10312,1,0,1,2000,1275,1986,1,A9,435000,2014-02-05 00:00:00
203,5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5727,75, ,A5,166 KENILWORTH AVENUE                    ,            ,10312,1,0,1,1300,1360,1998,1,A5,315000,2014-06-05 00:00:00
204,5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5727,91, ,A5,192 KENILWORTH AVENUE                    ,            ,10312,1,0,1,1366,1360,1998,1,A5,373000,2014-08-15 00:00:00
205,5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5735,301, ,A5,183 PRESENTATION CIRCLE                  ,            ,10312,1,0,1,1972,1991,2012,1,A5,0,2014-05-28 00:00:00
206,5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5735,322, ,A5,139 PRESENTATION CIRCLE                  ,            ,10312,1,0,1,2529,1991,2011,1,A5,482000,2014-09-02 00:00:00
207,5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5735,335, ,A5,160 PRESENTATION CIRCLE                  ,            ,10312,1,0,1,4923,2030,2011,1,A5,525000,2014-09-11 00:00:00
208,5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5735,370, ,A5,219 PRESENTATION CIRCLE                  ,            ,10312,1,0,1,10462,1991,2012,1,A5,399000,2014-05-19 00:00:00
209,5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5735,380, ,A5,56 PRESENTATION CIRCLE                   ,            ,10312,1,0,1,2340,1991,2011,1,A5,485000,2014-11-05 00:00:00
210,5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5735,380, ,A5,56 PRESENTATION CIRCLE                   ,            ,10312,1,0,1,2340,1991,2011,1,A5,399000,2014-05-23 00:00:00
211,5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5735,386, ,A5,60 PRESENTATION CIRCLE                   ,            ,10312,1,0,1,2312,1991,2011,1,A5,399000,2014-05-19 00:00:00
212,5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5735,395, ,A5,62 PRESENTATION CIRCLE                   ,            ,10312,1,0,1,5682,1991,2011,1,A5,399000,2014-05-19 00:00:00
213,5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5735,401, ,A5,88 PRESENTATION CIRCLE                   ,            ,10312,1,0,1,2129,1991,2011,1,A5,480000,2014-07-15 00:00:00
214,5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5735,411, ,A5,75 PRESENTATION CIRCLE                   ,            ,10312,1,0,1,2255,1991,2011,1,A5,0,2014-01-30 00:00:00
215,5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5740,3, ,A5,49 ILYSSA WAY                            ,            ,10312,1,0,1,500,1354,1996,1,A5,248000,2014-04-11 00:00:00
216,5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5740,11, ,A5,69 ILYSSA WAY                            ,            ,10312,1,0,1,500,1354,1996,1,A5,255000,2014-03-17 00:00:00
217,5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5740,14, ,A5,79 ILYSSA WAY                            ,            ,10312,1,0,1,500,1354,1996,1,A5,0,2014-01-27 00:00:00
218,5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5740,134, ,A5,119 ASPEN KNOLLS WAY                     ,            ,10312,1,0,1,500,1354,2001,1,A5,262500,2014-02-26 00:00:00
219,5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5740,147, ,A5,89 ASPEN KNOLLS WAY                      ,            ,10312,1,0,1,500,1354,2001,1,A5,225000,2014-12-15 00:00:00
