,"BRONX ANNUALIZE SALE FOR 2015.  (All Sales From  January 1, 2015 - December 31, 2015)",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
0,Sales File as of 3/31/2016.  Coop Sales Files as of 4/1/2016.,,,,,,,,,,,,,,,,,,,,
1,Neighborhood Name 4/1/16.  Descriptive Data as of 4/1/16.,,,,,,,,,,,,,,,,,,,,
2,Building Class Category is based on Building Class at Time of Sale.,,,,,,,,,,,,,,,,,,,,
3,"BOROUGH
","NEIGHBORHOOD
","BUILDING CLASS CATEGORY
","TAX CLASS AT PRESENT
","BLOCK
","LOT
","EASE-MENT
","BUILDING CLASS AT PRESENT
","ADDRESS
","APARTMENT NUMBER
","ZIP CODE
","RESIDENTIAL UNITS
","COMMERCIAL UNITS
","TOTAL UNITS
","LAND SQUARE FEET
","GROSS SQUARE FEET
","YEAR BUILT
","TAX CLASS AT TIME OF SALE
","BUILDING CLASS AT TIME OF SALE
","SALE PRICE
","SALE DATE
"
5831,2,THROGS NECK              ,04  TAX CLASS 1 CONDOS                      ,1A,5606,1311, ,R3,2 ANGELAS PLACE                          ,2A          ,10465,1,0,1,0,0,2006,1,R3,505000,2015-08-13 00:00:00
5832,2,THROGS NECK              ,04  TAX CLASS 1 CONDOS                      ,1A,5606,1335, ,R3,5 SAMANTHA WAY                           ,1,10465,1,0,1,0,0,2006,1,R3,960000,2015-05-14 00:00:00
5833,2,THROGS NECK              ,05  TAX CLASS 1 VACANT LAND                 ,1B,5500,34, ,V0,THROGS NECK BLVD                         ,            ,10465,0,0,0,2810,0,0,1,V0,120000,2015-12-11 00:00:00
5834,2,THROGS NECK              ,05  TAX CLASS 1 VACANT LAND                 ,1B,5529,47, ,V0,TIERNEY PLACE                            ,            ,10465,0,0,0,6797,0,0,1,V0,0,2015-04-10 00:00:00
5835,2,THROGS NECK              ,05  TAX CLASS 1 VACANT LAND                 ,1B,5546,3, ,V0,2806 LAFAYETTE AVENUE                    ,            ,10465,0,0,0,3000,0,0,1,V0,430000,2015-10-05 00:00:00
5836,2,THROGS NECK              ,05  TAX CLASS 1 VACANT LAND                 ,1B,5579,38, ,V0,2825 SAMPSON AVENUE                      ,            ,10465,0,0,0,5000,0,0,1,V0,0,2015-10-07 00:00:00
5837,2,THROGS NECK              ,05  TAX CLASS 1 VACANT LAND                 ,1B,5599,41, ,V0,MILES AVENUE                             ,            ,10465,0,0,0,15000,0,0,1,V0,1000076,2015-10-07 00:00:00
5838,2,THROGS NECK              ,05  TAX CLASS 1 VACANT LAND                 ,1B,5599,49, ,V0,N/A MILES AVENUE                         ,            ,10465,0,0,0,5000,0,0,1,V0,0,2015-10-07 00:00:00
5839,2,THROGS NECK              ,07  RENTALS - WALKUP APARTMENTS             ,2A,5431,34, ,C2,2920 PHILIP AVENUE                       ,            ,10465,6,0,6,3742,2016,1930,2,C2,0,2015-03-11 00:00:00
5840,2,THROGS NECK              ,12  CONDOS - WALKUP APARTMENTS              ,2,5529,1001, ,R2,1 PENNYFIELD AVENUE                      ,2016-01-01 00:00:00,10465,1,0,1,0,0,1998,2,R2,5087143,2015-10-14 00:00:00
5841,2,THROGS NECK              ,12  CONDOS - WALKUP APARTMENTS              ,2,5529,1004, ,R2,3 PENNYFIELD AVENUE                      ,2016-03-01 00:00:00,10465,1,0,1,0,0,1998,2,R2,0,2015-10-14 00:00:00
5842,2,THROGS NECK              ,12  CONDOS - WALKUP APARTMENTS              ,2,5529,1005, ,R2,3 PENNYFIELD AVENUE                      ,2016-03-02 00:00:00,10465,1,0,1,0,0,1998,2,R2,0,2015-10-14 00:00:00
5843,2,THROGS NECK              ,12  CONDOS - WALKUP APARTMENTS              ,2,5529,1006, ,R2,3 PENNYFIELD AVENUE                      ,2016-03-03 00:00:00,10465,1,0,1,0,0,1998,2,R2,0,2015-10-14 00:00:00
5844,2,THROGS NECK              ,12  CONDOS - WALKUP APARTMENTS              ,2,5529,1009, ,R2,4 PENNYFIELD AVENUE                      ,2016-04-03 00:00:00,10465,1,0,1,0,0,1998,2,R2,0,2015-10-14 00:00:00
5845,2,THROGS NECK              ,12  CONDOS - WALKUP APARTMENTS              ,2,5529,1017, ,R2,7 PENNYFIELD AVENUE                      ,2016-07-02 00:00:00,10465,1,0,1,0,0,1998,2,R2,0,2015-10-14 00:00:00
5846,2,THROGS NECK              ,12  CONDOS - WALKUP APARTMENTS              ,2,5529,1021, ,R2,8 PENNYFIELD AVENUE                      ,2016-08-03 00:00:00,10465,1,0,1,0,0,1998,2,R2,0,2015-10-14 00:00:00
5847,2,THROGS NECK              ,12  CONDOS - WALKUP APARTMENTS              ,2,5529,1022, ,R2,9 PENNYFIELD AVENUE                      ,2016-09-01 00:00:00,10465,1,0,1,0,0,1998,2,R2,0,2015-10-14 00:00:00
5848,2,THROGS NECK              ,12  CONDOS - WALKUP APARTMENTS              ,2,5529,1023, ,R2,10 PENNYFIELD AVENUE                     ,2016-09-02 00:00:00,10465,1,0,1,0,0,1998,2,R2,315000,2015-09-11 00:00:00
5849,2,THROGS NECK              ,12  CONDOS - WALKUP APARTMENTS              ,2,5529,1025, ,R2,11 PENNYFIELD AVENUE                     ,2016-11-01 00:00:00,10465,1,0,1,0,0,1998,2,R2,0,2015-10-14 00:00:00
5850,2,THROGS NECK              ,12  CONDOS - WALKUP APARTMENTS              ,2,5529,1026, ,R2,10 PENNYFIELD AVENUE                     ,11B         ,10465,1,0,1,0,0,1998,2,R2,260000,2015-01-23 00:00:00
5851,2,THROGS NECK              ,12  CONDOS - WALKUP APARTMENTS              ,2,5529,1029, ,R2,13 PENNYFIELD AVENUE                     ,13-2        ,10465,1,0,1,0,0,1998,2,R2,0,2015-10-14 00:00:00
5852,2,THROGS NECK              ,12  CONDOS - WALKUP APARTMENTS              ,2,5529,1031, ,R2,15 PENNYFIELD AVENUE                     ,15-1        ,10465,1,0,1,0,0,1998,2,R2,0,2015-10-14 00:00:00
5853,2,THROGS NECK              ,12  CONDOS - WALKUP APARTMENTS              ,2,5529,1032, ,R2,15 PENNYFIELD AVENUE                     ,15-2        ,10465,1,0,1,0,0,1998,2,R2,0,2015-10-14 00:00:00
5854,2,THROGS NECK              ,12  CONDOS - WALKUP APARTMENTS              ,2,5529,1033, ,R2,15 PENNYFIELD AVENUE                     ,15-3        ,10465,1,0,1,0,0,1998,2,R2,0,2015-10-14 00:00:00
5855,2,THROGS NECK              ,12  CONDOS - WALKUP APARTMENTS              ,2,5529,1037, ,R2,19 PENNYFIELD AVENUE                     ,19-1        ,10465,1,0,1,0,0,1998,2,R2,0,2015-10-14 00:00:00
5856,2,THROGS NECK              ,12  CONDOS - WALKUP APARTMENTS              ,2,5529,1038, ,R2,19 PENNYFIELD AVENUE                     ,19-2        ,10465,1,0,1,0,0,1998,2,R2,0,2015-10-14 00:00:00
5857,2,THROGS NECK              ,12  CONDOS - WALKUP APARTMENTS              ,2,5529,1041, ,R2,21 PENNYFIELD AVENUE                     ,21-2        ,10465,1,0,1,0,0,1998,2,R2,0,2015-10-14 00:00:00
5858,2,THROGS NECK              ,12  CONDOS - WALKUP APARTMENTS              ,2,5529,1111, ,R2,24 PENNYFIELD AVENUE                     ,3A          ,10465,1,0,1,0,0,2000,2,R2,0,2015-10-14 00:00:00
5859,2,THROGS NECK              ,12  CONDOS - WALKUP APARTMENTS              ,2,5529,1112, ,R2,24 PENNYFIELD AVENUE                     ,3B          ,10465,1,0,1,0,0,2000,2,R2,0,2015-10-14 00:00:00
5860,2,THROGS NECK              ,12  CONDOS - WALKUP APARTMENTS              ,2,5529,1114, ,R2,24 PENNYFIELD AVENUE                     ,3D          ,10465,1,0,1,0,0,2000,2,R2,0,2015-10-14 00:00:00
5861,2,THROGS NECK              ,13  CONDOS - ELEVATOR APARTMENTS            ,2,5604,1017, ,R4,2724 SCHURZ AVENUE                       ,E-1         ,10465,1,0,1,0,0,0,2,R4,395000,2015-05-22 00:00:00
5862,2,THROGS NECK              ,13  CONDOS - ELEVATOR APARTMENTS            ,2,5604,1045, ,R4,2730 SCHURZ AVENUE                       ,L-2         ,10465,1,0,1,0,0,0,2,R4,21000,2015-04-02 00:00:00
5863,2,THROGS NECK              ,21  OFFICE BUILDINGS                        ,4,5431,5, ,O8,3717 EAST TREMONT AVENUE                 ,            ,10465,2,2,4,3070,2010,1925,4,O8,750000,2015-02-10 00:00:00
5864,2,THROGS NECK              ,22  STORE BUILDINGS                         ,4,5419,110, ,K4,3439 EAST TREMONT AVENUE                 ,            ,10465,1,1,2,1875,3370,1925,4,K4,600000,2015-05-15 00:00:00
5865,2,THROGS NECK              ,22  STORE BUILDINGS                         ,4,5435,6, ,K1,3805 EAST TREMONT AVE                    ,            ,10465,0,3,3,4317,3800,1925,4,K1,875000,2015-10-09 00:00:00
5866,2,THROGS NECK              ,22  STORE BUILDINGS                         ,4,5439,77, ,K1,3035 EAST 177 STREET                     ,            ,10465,0,2,2,1755,1735,1925,4,K1,300000,2015-05-18 00:00:00
5867,2,THROGS NECK              ,22  STORE BUILDINGS                         ,4,5518,173, ,K4,3134-3140 MILES AVE                      ,            ,10465,1,2,3,3483,4179,1925,4,K4,500000,2015-10-28 00:00:00
5868,2,THROGS NECK              ,22  STORE BUILDINGS                         ,4,5561,170, ,K1,3860 EAST TREMONT AVENUE                 ,            ,10465,0,1,1,38800,14950,1955,4,K1,5110000,2015-03-25 00:00:00
5869,2,THROGS NECK              ,33  EDUCATIONAL FACILITIES                  ,4,5439,78, ,W2,3031-33 EAST 177 STREET                  ,            ,10465,0,2,2,2516,2400,1925,4,W2,550000,2015-04-28 00:00:00
5870,2,THROGS NECK              ,44  CONDO PARKING                           ,4,5529,1046, ,RG,1 PENNYFIELD AVENUE                      ,GAR1        ,10465,0,0,1,0,0,1998,4,RG,0,2015-10-14 00:00:00
5871,2,THROGS NECK              ,44  CONDO PARKING                           ,4,5529,1047, ,RG,3 PENNYFIELD AVENUE                      ,GAR3        ,10465,0,0,1,0,0,1998,4,RG,0,2015-10-14 00:00:00
5872,2,THROGS NECK              ,44  CONDO PARKING                           ,4,5529,1048, ,RG,4 PENNYFIELD AVENUE                      ,GAR4        ,10465,0,0,1,0,0,1998,4,RG,0,2015-10-14 00:00:00
5873,2,THROGS NECK              ,44  CONDO PARKING                           ,4,5529,1051, ,RG,7 PENNYFIELD AVENUE                      ,GAR7        ,10465,0,0,1,0,0,1998,4,RG,0,2015-10-14 00:00:00
5874,2,THROGS NECK              ,44  CONDO PARKING                           ,4,5529,1053, ,RG,9 PENNYFIELD AVENUE                      ,GAR9        ,10465,0,0,1,0,0,1998,4,RG,0,2015-10-14 00:00:00
5875,2,THROGS NECK              ,44  CONDO PARKING                           ,4,5529,1055, ,RG,13 PENNYFIELD AVENUE                     ,GAR13       ,10465,0,0,1,0,0,1998,4,RG,0,2015-10-14 00:00:00
5876,2,THROGS NECK              ,46  CONDO STORE BUILDINGS                   ,4,5559,1002, ,RK,815 HUTCHINSON RVR PY SR                 ,2,10465,0,0,1,0,0,2013,4,RK,0,2015-06-19 00:00:00
5877,2,VAN CORTLANDT PARK       ,10  COOPS - ELEVATOR APARTMENTS             ,2,5802,1294, ,D4,"6035 BROADWAY, 6E                        ",            ,10471,0,0,0,0,0,1961,2,D4,260000,2015-06-03 00:00:00
5878,2,VAN CORTLANDT PARK       ,10  COOPS - ELEVATOR APARTMENTS             ,2,5802,1294, ,D4,"6035 BROADWAY, 4J                        ",            ,10471,0,0,0,0,0,1961,2,D4,114000,2015-08-03 00:00:00
5879,2,VAN CORTLANDT PARK       ,10  COOPS - ELEVATOR APARTMENTS             ,2,5802,1294, ,D4,"6035 BROADWAY, 3L                        ",            ,10471,0,0,0,0,0,1961,2,D4,200000,2015-12-15 00:00:00
5880,2,VAN CORTLANDT PARK       ,22  STORE BUILDINGS                         ,4,5801,1033, ,K1,5987 BROADWAY                            ,            ,10463,0,3,3,5325,6000,1931,4,K1,707644,2015-06-01 00:00:00
5881,2,VAN CORTLANDT PARK       ,22  STORE BUILDINGS                         ,4,5801,1033, ,K1,5987 BROADWAY                            ,            ,10463,0,3,3,5325,6000,1931,4,K1,0,2015-01-09 00:00:00
5882,2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,4993,67, ,A1,4259 CARPENTER AVE                       ,            ,10466,1,0,1,2529,1372,1910,1,A1,389000,2015-07-30 00:00:00
5883,2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,4993,67, ,A1,4259 CARPENTER                           ,            ,10466,1,0,1,2529,1372,1910,1,A1,180000,2015-02-10 00:00:00
5884,2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,4996,76, ,A5,668 EAST 236 STREET                      ,            ,10466,1,0,1,2061,1890,1950,1,A5,295000,2015-12-17 00:00:00
5885,2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,4997,83, ,A1,738 EAST 234TH STREET                    ,            ,10466,1,0,1,2872,1760,1901,1,A1,264000,2015-03-12 00:00:00
5886,2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5000,27, ,A5,4225 BRONXWOOD AVENUE                    ,            ,10466,1,0,1,1785,1728,1950,1,A5,324450,2015-12-03 00:00:00
5887,2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5005,23, ,A5,4231 DIGNEY AVENUE                       ,            ,10466,1,0,1,1844,1116,1955,1,A5,360000,2015-04-29 00:00:00
5888,2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5006,36, ,A1,4247 BOYD AVENUE                         ,            ,10466,1,0,1,2310,1328,1930,1,A1,316683,2015-06-25 00:00:00
5889,2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5006,49, ,A5,4227 BOYD AVE                            ,            ,10466,1,0,1,2126,1400,1930,1,A5,140000,2015-04-02 00:00:00
5890,2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5007,13, ,A1,4230 BOYD AVENUE                         ,            ,10466,1,0,1,1942,1852,1930,1,A1,280500,2015-07-23 00:00:00
5891,2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5009,15, ,A5,4155 BRUNER AVENUE                       ,            ,10466,1,0,1,1800,1188,1960,1,A5,350000,2015-06-29 00:00:00
5892,2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5009,75, ,A1,4162 WICKHAM AVENUE                      ,            ,10466,1,0,1,2375,1044,1930,1,A1,197500,2015-01-14 00:00:00
5893,2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5010,61, ,A1,4122 BRUNER AVENUE                       ,            ,10466,1,0,1,2500,1346,1930,1,A1,378000,2015-06-01 00:00:00
5894,2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5011,10, ,A1,4235 WICKHAM AVE                         ,            ,10466,1,0,1,2379,1184,1920,1,A1,100,2015-08-18 00:00:00
5895,2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5011,11, ,A1,4233 WICKHAM AVENUE                      ,            ,10466,1,0,1,2379,1184,1920,1,A1,342000,2015-10-30 00:00:00
5896,2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5011,32, ,A1,4212 GUNTHER AVENUE                      ,            ,10466,1,0,1,2379,1208,1920,1,A1,280000,2015-02-12 00:00:00
5897,2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5016,35, ,A5,4127 BAYCHESTER AVENUE                   ,            ,10466,1,0,1,1350,1224,1955,1,A5,0,2015-02-10 00:00:00
5898,2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5017,18, ,A5,4240 ELY AVE                             ,            ,10466,1,0,1,2375,960,1945,1,A5,0,2015-08-20 00:00:00
5899,2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5017,24, ,A5,1916 PITMAN AVE                          ,            ,10466,1,0,1,1725,1666,1950,1,A5,320000,2015-02-20 00:00:00
5900,2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5020,12, ,A5,4134 BAYCHESTER AVENUE                   ,            ,10466,1,0,1,2000,1683,1950,1,A5,372000,2015-12-28 00:00:00
5901,2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5020,17, ,A5,4144 BAYCHESTER AVENUE                   ,            ,10466,1,0,1,1805,1683,1950,1,A5,0,2015-11-10 00:00:00
5902,2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5022,53, ,A5,4165B MURDOCK AVENUE                     ,            ,10466,1,0,1,2700,1976,2006,1,A5,220000,2015-11-18 00:00:00
5903,2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5024,10, ,A5,4225 WILDER AVENUE                       ,            ,10466,1,0,1,2046,1515,1950,1,A5,380000,2015-11-24 00:00:00
5904,2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5026,85, ,A5,4144 MURDOCK AVENUE                      ,            ,10466,1,0,1,1958,690,1950,1,A5,210000,2015-03-17 00:00:00
5905,2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5026,90, ,A5,4154 MURDOCK AVENUE                      ,            ,10466,1,0,1,1958,780,1950,1,A5,216500,2015-01-07 00:00:00
5906,2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5027,18, ,A1,4141 MONTICELLO AVE                      ,            ,10466,1,0,1,3555,1382,1950,1,A1,425000,2015-11-03 00:00:00
5907,2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5027,18, ,A1,4141 MONTICELLO AVENUE                   ,            ,10466,1,0,1,3555,1382,1950,1,A1,250000,2015-05-29 00:00:00
5908,2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5034,7, ,A5,4343 CARPENTER AVENUE                    ,            ,10466,1,0,1,1793,1252,1940,1,A5,450000,2015-07-29 00:00:00
5909,2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5044,24, ,A1,4330 FURMAN AVENUE                       ,            ,10466,1,0,1,2375,1332,1925,1,A1,315000,2015-11-13 00:00:00
5910,2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5044,44, ,A5,744 EAST 237 STREET                      ,            ,10466,1,0,1,1936,1998,1960,1,A5,469000,2015-03-19 00:00:00
5911,2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5044,55, ,A1,4327 BYRON AVENUE                        ,            ,10466,1,0,1,2375,1312,1925,1,A1,18253,2015-04-25 00:00:00
5912,2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5048,4, ,A1,4393 BARNES AVENUE                       ,            ,10466,1,0,1,2028,968,1930,1,A1,135000,2015-08-13 00:00:00
5913,2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5048,4, ,A1,4393 BARNES AVE                          ,            ,10466,1,0,1,2028,968,1930,1,A1,0,2015-05-20 00:00:00
5914,2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5050,1, ,A1,4302 BOYD AVENUE                         ,            ,10466,1,0,1,2000,1146,1925,1,A1,0,2015-04-27 00:00:00
5915,2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5050,21, ,A1,4344 BOYD AVENUE                         ,            ,10466,1,0,1,2435,1318,1925,1,A1,370000,2015-08-13 00:00:00
5916,2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5050,57, ,A2,4345 GUNTHER AVENUE                      ,            ,10466,1,0,1,2435,1280,1940,1,A2,200990,2015-08-03 00:00:00
5917,2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5052,6, ,A1,4310 WICKHAM AVENUE                      ,            ,10466,1,0,1,2425,1264,1925,1,A1,329000,2015-01-08 00:00:00
5918,2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5052,11, ,A1,4316 WICKHAM AVENUE                      ,            ,10466,1,0,1,2435,1264,1925,1,A1,340000,2015-06-26 00:00:00
5919,2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5053,7, ,A1,4318 BRUNER AVENUE                       ,            ,10466,1,0,1,2500,1828,1925,1,A1,373000,2015-07-29 00:00:00
5920,2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5054,44, ,A1,1908 NEREID AVENUE                       ,            ,10466,1,0,1,2700,1241,1925,1,A1,395000,2015-12-31 00:00:00
5921,2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5055,32, ,A1,4378 GRACE AVENUE                        ,            ,10466,1,0,1,2435,1264,1925,1,A1,260000,2015-08-18 00:00:00
5922,2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5055,48, ,A1,4367 EDSON AVENUE                        ,            ,10466,1,0,1,2923,1600,1935,1,A1,424000,2015-09-21 00:00:00
5923,2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5055,48, ,A1,4367 EDSON AVENUE                        ,            ,10466,1,0,1,2923,1600,1935,1,A1,170000,2015-02-27 00:00:00
5924,2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5058,32, ,A1,4370 DE REIMER AVENUE                    ,            ,10466,1,0,1,1750,1152,1940,1,A1,200000,2015-06-15 00:00:00
